ref_number,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,other_names,property_id,district_name,address,latitude,longitude,aos_agriculture,aos_archeology,aos_architecture,aos_community_planning_and_development,aos_conservation,aos_landscape_architecture,aos_social_history,aos_european,aos_archeology_prehistoric,aos_ethnic_heritage_native_american,aos_exploration_settlement,aos_entertainment_recreation,aos_transportation,aos_historic_non_aboriginal,aos_art,aos_black,aos_commerce,aos_military,aos_education,aos_politics_government,aos_industry,aos_engineering,aos_religion,aos_historic_aboriginal,aos_prehistoric,aos_economics,aos_ethnic_heritage_black,aos_other,aos_ethnic_heritage_european,aos_ethnic_heritage_other_ethnic,aos_ethnic_heritage,aos_literature,aos_maritime_history,aos_native_american,aos_science,aos_invention,aos_law,aos_communications,aos_archeology_historic_non_aboriginal,aos_performing_arts,aos_hispanic,aos_archeology_historic_aboriginal,aos_health_medicine,aos_asian,aos_other_ethnic,aos_ethnic_heritage_hispanic,aos_philosophy,aos_ethnic_heritage_asian,aos_pacific_islander,aos_na
86001534,"Lore, Seth And Irwinton Historic District",Alabama,Barbour,Eufaula,"Roughly bounded by Browder St., Van Buren Ave., Washington St., and Sanford Ave.",Listed,Add.doc.,FALSE,205,Industry; Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77835779,FALSE,TRUE,FALSE,FALSE,1986-08-14,See Also:71000093;71000095;72000154;72000156;73000330;820019,86001534,"Lore, Seth And Irwinton","Lore, Seth And Irwinton Historic District, Eufaula, Alabama",31.8913374,-85.1458486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000482,Centreville Historic District,Alabama,Bibb,Centreville,"Walnut St., East and West Court Sq.",Listed,Single,FALSE,7.5,Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77835799,FALSE,TRUE,FALSE,FALSE,1978-10-19,NA,78000482,Centreville,"Centreville Historic District, Centreville, Alabama",32.94523,-87.13553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76000312,Bullock County Courthouse Historic District,Alabama,Bullock,Union Springs,N. Prairie St.,Listed,Single,FALSE,25.1,Economics; Politics/Government,District,https://catalog.archives.gov/id/77835813,FALSE,TRUE,FALSE,FALSE,1976-10-08,NA,76000312,Bullock County Courthouse,"Bullock County Courthouse Historic District, Union Springs, Alabama",32.14532,-85.71608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86001967,Commerce Street Residential Historic District,Alabama,Butler,Greenville,"206, 212, 218, 301 E. Commerce St.",Listed,Multiple,FALSE,1.8,Industry; Commerce; Health/Medicine; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77834897,FALSE,FALSE,TRUE,FALSE,1986-08-28,NA,86001967,Commerce Street Residential,"Commerce Street Residential Historic District, Greenville, Alabama",31.829949995424,-86.621129981531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86001966,East Commerce Street Historic District,Alabama,Butler,Greenville,"Roughly bounded by Cedar, Chestnut, Commerce, and Hickory Sts.",Listed,Multiple,FALSE,4.5,Politics/Government; Architecture,District,https://catalog.archives.gov/id/77834909,FALSE,FALSE,TRUE,FALSE,1986-11-04,NA,86001966,East Commerce Street,"East Commerce Street Historic District, Greenville, Alabama",31.829591208058,-86.619753086297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86001974,Fort Dale-College Street Historic District,Alabama,Butler,Greenville,"Roughly bounded by Ft. Dale, Hamilton, and N. College Sts.",Listed,Multiple,FALSE,32.5,Commerce; Health/Medicine; Education; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77834905,FALSE,FALSE,TRUE,FALSE,1986-08-28,NA,86001974,Fort Dale-College Street,"Fort Dale-College Street Historic District, Greenville, Alabama",31.834376604219,-86.631630159277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86001971,King Street Historic District,Alabama,Butler,Greenville,"Roughly bounded by W. Commerce, Oliver, Milner, and King Sts.",Listed,Multiple,FALSE,4,Architecture,District,https://catalog.archives.gov/id/77834859,FALSE,FALSE,TRUE,FALSE,1986-08-28,NA,86001971,King Street,"King Street Historic District, Greenville, Alabama",31.828190005304,-86.630306992042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86001968,Post Office Historic District,Alabama,Butler,Greenville,100--115 W. Commerce and 101 E. Commerce Sts.,Listed,Multiple,FALSE,2.5,Commerce; Entertainment/Recreation; Architecture; Communications,District,https://catalog.archives.gov/id/77834895,FALSE,FALSE,TRUE,FALSE,1986-11-04,NA,86001968,Post Office,"Post Office Historic District, Greenville, Alabama",31.829776,-86.623978,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86001965,South Greenville Historic District,Alabama,Butler,Greenville,"Roughly bounded by Walnut, S. Conecuh, Parmer, and Church and Harrison and Caldwell Sts.",Listed,Multiple,FALSE,80,Commerce; Transportation; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77834899,FALSE,FALSE,TRUE,FALSE,1986-08-28,NA,86001965,South Greenville,"South Greenville Historic District, Greenville, Alabama",31.82399100709,-86.623864996538,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86001970,West Commerce Street Historic District,Alabama,Butler,Greenville,"Roughly bounded by W. Commerce, Bolling, and Milner Sts., and L & N RR",Listed,Multiple,FALSE,2,Commerce; Transportation; Architecture,District,https://catalog.archives.gov/id/77834903,FALSE,FALSE,TRUE,FALSE,1986-08-28,NA,86001970,West Commerce Street,"West Commerce Street Historic District, Greenville, Alabama",31.8293,-86.6283,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100009122,Downtown Anniston Historic District,Alabama,Calhoun,Anniston,"20, 101, 227 14th St. West, 130, 216, 230 15th St. West",Listed,Resubmission,FALSE,85,Community Planning And Development; Commerce; Architecture; Ethnic Heritage-Black; Social History,District,https://catalog.archives.gov/id/77834951,FALSE,FALSE,TRUE,FALSE,2024-11-14,NA,91000663,Downtown Anniston,"Downtown Anniston Historic District, Anniston, Alabama",33.662584937952,-85.833861821254,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93000418,East Anniston Residential Historic District,Alabama,Calhoun,Anniston,"Roughly, along Leighton and Christine Aves. from 11th St. to 22nd Sts. and Woodstock Ave. from 11th St. to Rocky Hollow",Listed,Multiple,FALSE,137,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77834953,FALSE,FALSE,TRUE,FALSE,1993-05-28,See Also:Crowan Cottage;Kilby House;Saint Paul's Methodist E,93000418,East Anniston Residential,"East Anniston Residential Historic District, Anniston, Alabama",33.632824990727,-85.824112997308,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06000981,Fort Mcclellan Ammunition Storage Historic District,Alabama,Calhoun,Anniston,Pappy Dunn Blvd.,Listed,Single,FALSE,27,Military; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835869,FALSE,FALSE,TRUE,FALSE,2006-11-08,NA,06000981,Fort Mcclellan Ammunition Storage,"Fort Mcclellan Ammunition Storage Historic District, Anniston, Alabama",33.72204,-85.78127,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06000982,Fort Mcclellan Industrial Historic District,Alabama,Calhoun,Anniston,"Jimmy Parks Blvd., Transportation Rd., Idaho Ave.",Listed,Single,FALSE,52,Military; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835873,FALSE,FALSE,TRUE,FALSE,2006-11-08,Warehouse Area,06000982,Fort Mcclellan Industrial,"Fort Mcclellan Industrial Historic District, Anniston, Alabama",33.71771,-85.79007,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06000436,Profile Cotton Mills Historic District,Alabama,Calhoun,Jacksonville,"Alexandria St., A St., H St., and D St.",Listed,Single,FALSE,60,Industry; Social History,District,https://catalog.archives.gov/id/77835865,FALSE,FALSE,TRUE,FALSE,2006-05-31,Ide Cotton Mills,06000436,Profile Cotton Mills,"Profile Cotton Mills Historic District, Jacksonville, Alabama",33.81118,-85.76968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85002888,Tyler Hill Residential Historic District,Alabama,Calhoun,Anniston,"Roughly bounded by E. Seventh, Knox and Goodwin and Lapsley Aves., E. Sixth St., and Leighton Ave.",Listed,Multiple,FALSE,12.5,Architecture,District,https://catalog.archives.gov/id/77834939,FALSE,TRUE,FALSE,FALSE,1985-10-03,See Also:Parker-Reynolds House,85002888,Tyler Hill Residential,"Tyler Hill Residential Historic District, Anniston, Alabama",33.651812013077,-85.82495001416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91000662,West Fifteenth Street Historic District,Alabama,Calhoun,Anniston,416--712 W. Fifteenth St.,Listed,Single,FALSE,5.7,Community Planning And Development; Commerce; Black; Architecture,District,https://catalog.archives.gov/id/77835861,FALSE,FALSE,TRUE,FALSE,1991-05-30,NA,91000662,West Fifteenth Street,"West Fifteenth Street Historic District, Anniston, Alabama",33.663523878746,-85.838649396709,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000682,Chambers County Courthouse Square Historic District,Alabama,Chambers,Lafayette,"Roughly bounded by Alabama and 2nd Aves., and 1st St.",Listed,Single,FALSE,15,Architecture,District,https://catalog.archives.gov/id/77835882,FALSE,TRUE,FALSE,FALSE,1980-03-27,NA,80000682,Chambers County Courthouse Square,"Chambers County Courthouse Square Historic District, Lafayette, Alabama",32.903538980942,-85.402789006663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001177,Fairfax Historic District,Alabama,Chambers,Valley,"Roughly bounded by River Rd., Spring St., Lamer St., Derson St., Combs St., and Cussetta Rd.",Listed,Multiple,FALSE,240,Industry; Community Planning And Development; Social History,District,https://catalog.archives.gov/id/77834987,FALSE,FALSE,TRUE,FALSE,1999-09-24,NA,99001177,Fairfax,"Fairfax Historic District, Valley, Alabama",32.798594703338,-85.191251395825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001299,Langdale Historic District,Alabama,Chambers,Valley,"Roughly bounded by 65th St., 20th Ave., 61st, 58th, and 55th Sts., 16th Ave., and Chattahoochie R.",Listed,Multiple,FALSE,NA,Industry; Community Planning And Development; Social History,District,https://catalog.archives.gov/id/77834991,FALSE,FALSE,TRUE,FALSE,1999-11-12,NA,99001299,Langdale,"Langdale Historic District, Valley, Alabama",32.817417,-85.171465,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001300,Riverview Historic District,Alabama,Chambers,Valley,"Roughly bounded by School and G.I. Sts., Chattahoochee R. and along California St.",Listed,Multiple,FALSE,71,Industry; Community Planning And Development; Social History,District,https://catalog.archives.gov/id/77834993,FALSE,FALSE,TRUE,FALSE,1999-11-12,NA,99001300,Riverview,"Riverview Historic District, Valley, Alabama",32.817417,-85.171465,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001176,Shawmut Historic District,Alabama,Chambers,Valley,"Roughly bounded by 25th Blvd., 29th Blvd., 20th Ave., 35th St., and 38th Blvd.",Listed,Multiple,FALSE,201,Industry; Community Planning And Development; Social History,District,https://catalog.archives.gov/id/77834989,FALSE,FALSE,TRUE,FALSE,1999-09-24,NA,99001176,Shawmut,"Shawmut Historic District, Valley, Alabama",33.496396985602,-86.901434989135,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04000557,Gragg Field Historic District,Alabama,Chilton,Clanton,700 Airport Rd.,Listed,Single,FALSE,2.1,Transportation; Social History; Black,District,https://catalog.archives.gov/id/77835894,FALSE,FALSE,TRUE,FALSE,2004-06-02,Gragg-Wade Field Airport,04000557,Gragg Field,"Gragg Field Historic District, Clanton, Alabama",32.849389455677,-86.610877489024,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000410,Grove Hill Courthouse Square Historic District,Alabama,Clarke,Grove Hill,"Roughly along Cobb, Court, Jackson, and Main Sts.",Listed,Multiple,FALSE,17,Architecture; Commerce; Community Planning And Development,District,https://catalog.archives.gov/id/77835015,FALSE,FALSE,TRUE,FALSE,1998-04-30,NA,98000410,Grove Hill Courthouse Square,"Grove Hill Courthouse Square Historic District, Grove Hill, Alabama",31.708735018833,-87.776682035894,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97001656,Jackson Historic District,Alabama,Clarke,Jackson,"Roughly along College, Forest, and Carroll Aves., bounded by Cedar, Florida, Commerce, Clinton, and Spruce Sts.",Listed,Multiple,FALSE,180,Architecture; Commerce; Community Planning And Development,District,https://catalog.archives.gov/id/77835013,FALSE,FALSE,TRUE,FALSE,1998-01-23,NA,97001656,Jackson,"Jackson Historic District, Jackson, Alabama",31.510341992374,-87.891715023616,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99000151,Thomasville Historic District,Alabama,Clarke,Thomasville,"Roughly bounded by AL 43, 1145 W. Front St., Wilson St., and 818 W. Third St.",Listed,Multiple,FALSE,138,Commerce; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835017,FALSE,FALSE,TRUE,FALSE,1999-02-12,NA,99000151,Thomasville,"Thomasville Historic District, Thomasville, Alabama",31.905334988565,-87.739929988859,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000409,Whatley Historic District,Alabama,Clarke,Whatley,"Roughly along Whatley Rd., from Grove Hill to the RR tracks",Listed,Multiple,FALSE,45,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77835019,FALSE,FALSE,TRUE,FALSE,1998-04-30,NA,98000409,Whatley,"Whatley Historic District, Whatley, Alabama",31.647716,-87.708679,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73000338,Colbert County Courthouse Square Historic District,Alabama,Colbert,Tuscumbia,"Roughly bounded by E. and W. 2nd, N. and S. Cave, E. and W. 6th, and N. and S. Indian Sts.",Listed,Single,FALSE,72,Architecture,District,https://catalog.archives.gov/id/77835946,FALSE,FALSE,TRUE,FALSE,1973-05-24,See Also:Tuscumbia Historic District,73000338,Colbert County Courthouse Square,"Colbert County Courthouse Square Historic District, Tuscumbia, Alabama",34.7334,-87.70357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84000603,Nitrate Village No. 1 Historic District,Alabama,Colbert,Sheffield,"Roughly bounded by Wilson Dam Circle, Wheeler and Wilson Dam Aves., Fontana, and Pickwick Sts.",Listed,Single,FALSE,75.7,Industry; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835952,FALSE,TRUE,FALSE,FALSE,1984-08-30,NA,84000603,Nitrate Village No. 1,"Nitrate Village No. 1 Historic District, Sheffield, Alabama",34.74667322761,-87.717503443516,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000271,Sheffield Downtown Commercial Historic District,Alabama,Colbert,Sheffield,"1st & 5th Sts., Pittsburgh & Columbia Aves.",Listed,Single,FALSE,47,Commerce; Architecture; Industry; Politics/Government,District,https://catalog.archives.gov/id/77835962,FALSE,FALSE,TRUE,FALSE,2010-05-24,NA,10000271,Sheffield Downtown Commercial,"Sheffield Downtown Commercial Historic District, Sheffield, Alabama",34.7607777,-87.6996533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02000481,Sheffield Residential Historic District,Alabama,Colbert,Sheffield,"Roughly bounded by Riverside Pk, River Bluff Dr., Wood, Third, Second Sts., 15th Ave., 27th St., and 19th Ave.",Listed,Single,FALSE,160,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835950,FALSE,FALSE,TRUE,FALSE,2002-05-16,NA,02000481,Sheffield Residential,"Sheffield Residential Historic District, Sheffield, Alabama",34.759846,-87.698592,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85001158,Tuscumbia Historic District,Alabama,Colbert,Tuscumbia,"Roughly bounded by N. & E. Commons, Eight St. and Spring Rd., Hooks, W. 5th & S. Milton including Steel Bridge",Listed,Single,FALSE,232,Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77835948,FALSE,FALSE,TRUE,FALSE,1985-05-23,See Also:70000101;73000338;82001603;84000749,85001158,Tuscumbia,"Tuscumbia Historic District, Tuscumbia, Alabama",34.73242901486,-87.709317015349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93001542,New Evergreen Commercial Historic District,Alabama,Conecuh,Evergreen,"Roughly bounded by Mill, Cooper, Rural, Court, Liberty, E. Front, Cary and Despious Sts.",Listed,Single,FALSE,12,Commerce; Transportation,District,https://catalog.archives.gov/id/77835974,FALSE,FALSE,TRUE,FALSE,1994-01-21,See Also:Louisville and Nashville Depot,93001542,New Evergreen Commercial,"New Evergreen Commercial Historic District, Evergreen, Alabama",31.433088505377,-86.953825572018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100008373,Andalusia Commercial Historic District,Alabama,Covington,Andalusia,"Court Sq., O'Neal Ct., Central, Church, Coffee, North Cotton, South Cotton, Crescent, Dunson, Historic Central, Pear, East Three Notch, and South Three Notch Sts.",Listed,Boundary,FALSE,49.5,Community Planning And Development; Transportation; Architecture; Commerce; Politics/Government,District,https://catalog.archives.gov/id/77835990,FALSE,FALSE,TRUE,FALSE,2022-11-17,NA,88003238,Andalusia Commercial,"Andalusia Commercial Historic District, Andalusia, Alabama",31.3080633,-86.4827831,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001050,Florala Historic District,Alabama,Covington,Florala,"23216-24310 Fifth Ave, N Fifth St. 519-1189 S Fifth St. 1113-1115 Fourth St, 22510-22664 Wall St",Listed,Single,FALSE,69.5,Commerce; Architecture,District,https://catalog.archives.gov/id/77835996,FALSE,FALSE,TRUE,FALSE,2010-12-21,NA,10001050,Florala,"Florala Historic District, Florala, Alabama",31.004596981688,-86.32825597484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09000692,J.w. Shreve Addition Historic District,Alabama,Covington,Andalusia,"115-300 6th Ave, 302-425 College St., 403-505 E. Three Notch St.",Listed,Single,FALSE,30,Architecture,District,https://catalog.archives.gov/id/77835986,FALSE,FALSE,TRUE,FALSE,2009-09-09,NA,09000692,J.w. Shreve Addition,"J.w. Shreve Addition Historic District, Andalusia, Alabama",31.308605005643,-86.4766040102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01001164,Opp Commercial Historic District,Alabama,Covington,Opp,"Roughly bounded by Covington Ave., Hart, Main, Whaley and College Sts.",Listed,Single,FALSE,160,Architecture; Community Planning And Development; Transportation; Commerce,District,https://catalog.archives.gov/id/77835992,FALSE,FALSE,TRUE,FALSE,2001-10-29,NA,01001164,Opp Commercial,"Opp Commercial Historic District, Opp, Alabama",31.282685,-86.255754,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04000558,Brantley Historic District,Alabama,Crenshaw,Brantley,"Roughly bounded by Sasser St, Fulton Ave., Peachtree St. and Wyatt, and Central of Georgia RR",Listed,Single,FALSE,48.8,Architecture; Commerce,District,https://catalog.archives.gov/id/77836002,FALSE,FALSE,TRUE,FALSE,2004-06-02,NA,04000558,Brantley,"Brantley Historic District, Brantley, Alabama",31.5823775,-86.2571966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04000926,Luverne Historic District,Alabama,Crenshaw,Luverne,"Bounded by 1st, 6th Sts., Legrande, Glenwood, Folmar and Hawkins Aves.",Listed,Single,FALSE,100,Architecture; Commerce,District,https://catalog.archives.gov/id/77836000,FALSE,FALSE,TRUE,FALSE,2005-01-14,NA,04000926,Luverne,"Luverne Historic District, Luverne, Alabama",31.717825,-86.263812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000738,Cullman Downtown Commercial Historic District,Alabama,Cullman,Cullman,"Roughly bounded by 4th and 1st Aves., 2nd and 5th Sts. SE",Listed,Single,FALSE,11,Commerce; Transportation; Architecture,District,https://catalog.archives.gov/id/77836012,FALSE,FALSE,TRUE,FALSE,1985-04-11,See Also:Stiefelmeyer's,85000738,Cullman Downtown Commercial,"Cullman Downtown Commercial Historic District, Cullman, Alabama",34.173931993625,-86.839604036342,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84000615,Cullman Historic District,Alabama,Cullman,Cullman,"Roughly bounded by 1st and 8th Aves., 3rd and 9th Sts.",Listed,Single,FALSE,88.5,Transportation; European; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77836014,FALSE,TRUE,FALSE,FALSE,1984-08-30,Die Deutsche Kolonie Von Nord Alabama,84000615,Cullman,"Cullman Historic District, Cullman, Alabama",34.16857650232,-86.839951214772,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000487,Carlowville Historic District,Alabama,Dallas,Selma,17 Mi. (27 km) S of Selma on AL 89,Listed,Single,FALSE,780,Architecture,District,https://catalog.archives.gov/id/77836044,FALSE,TRUE,FALSE,FALSE,1978-01-18,NA,78000487,Carlowville,"Carlowville Historic District, Selma, Alabama",32.4312167,-87.032392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000886,Icehouse Historic District,Alabama,Dallas,Selma,"Roughly bounded by Jefferson Davis and Dallas Aves., Union and Lapsley Sts., and Valley Cr.",Listed,Single,FALSE,116,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77836054,FALSE,FALSE,TRUE,FALSE,1990-06-28,NA,90000886,Icehouse,"Icehouse Historic District, Selma, Alabama",32.414768497653,-87.03100249033,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
