Database,"Source ID",Year,"Outlet ID",Title,"Outlet Type",State,City,County,"Ethnic Media","SPA Full Member","Owner ID","Owner Name","Owner Type",Website,Frequency,"Total Circulation","Days Published","Average Paid Circulation","Average Free Circulation","Circulation Source","EP Audit Source","Type of Station",Group,AM/FM,"Original Content Station"
Newspaper,NP7779-2018,2018,NP7779,"Olney Enterprise",,Texas,Olney,Young,No,Yes,OW4757,"Moser Community Media LLC",Private,,W,1233,1,1218,15,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP7779-2020,2020,NP7779,"Olney Enterprise",,Texas,Olney,Young,No,No,OW4757,"Moser Community Media LLC",Private,,W,1233,1,,,,,,,,
Newspaper,NP3509-2004,2004,NP3509,"Olney Gazette",,Maryland,Olney,Montgomery,No,No,OW1554,"Gazette Newspapers (MD)",,,W,15800,1,,,,,,,,
Newspaper,NP3509-2014,2014,NP3509,"Olney Gazette",,Maryland,Olney,Montgomery,No,No,OW4111,"Nash Holdings (Jeff Bezos)",Independent,,W,81972,1,,,,,,,,
Newspaper,NP6821-2004,2004,NP6821,"Olney Times",,Pennsylvania,Philadelphia,Philadelphia,No,No,OW0467,"Journal Register Co.",Public,,W,25300,1,,,,,,,,
Newspaper,NP7780-2004,2004,NP7780,"Olton Enterprise",,Texas,Olton,Lamb,No,Yes,OW3320,"Bradford, Chris",,,W,1170,1,,,,,,,,
Newspaper,NP7780-2014,2014,NP7780,"Olton Enterprise",,Texas,Olton,Lamb,No,Yes,OW4800,"Hamilton Phillip & Ursula",,,W,714,1,,,,,,,,
Newspaper,NP7780-2016,2016,NP7780,"Olton Enterprise",,Texas,Olton,Lamb,No,Yes,OW4800,"Hamilton Phillip & Ursula",,,W,1130,1,,,,,,,,
Newspaper,NP7780-2018,2018,NP7780,"Olton Enterprise",,Texas,Olton,Lamb,No,Yes,OW4800,"Hamilton Phillip & Ursula",,,W,1130,1,1100,30,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP7780-2020,2020,NP7780,"Olton Enterprise",,Texas,Olton,Lamb,No,No,OW4800,"Hamilton Phillip & Ursula",,,W,1130,1,,,,,,,,
Newspaper,NP2308-2004,2004,NP2308,"Olympia Review",,Illinois,Minier,Tazewell,No,No,OW1082,"Banner Times Publications",,,W,7000,1,,,,,,,,
Newspaper,NP2308-2014,2014,NP2308,"Olympia Review",,Illinois,Minier,Tazewell,No,No,OW1082,"Banner Times Publications",,,W,6237,1,,,,,,,,
Newspaper,NP2308-2016,2016,NP2308,"Olympia Review",,Illinois,Minier,Tazewell,No,No,OW1082,"Banner Times Publications",,,W,4498,1,,,,,,,,
Newspaper,NP2308-2018,2018,NP2308,"Olympia Review",,Illinois,Minier,Tazewell,No,No,OW1082,"Banner Times Publications",Private,,W,4498,1,,4498,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP2308-2020,2020,NP2308,"Olympia Review",,Illinois,Minier,Tazewell,No,No,OW1082,"Banner Times Publications",Private,,W,4498,1,,,,,,,,
Digital,DG0484-2020,2020,DG0484,"Olympia Standard",Local,Washington,Olympia,"Thurston County",No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP8333-2004,2004,NP8333,Olympian,,Washington,Olympia,Thurston,No,No,OW0071,Gannett,Public,,D,33848,7,,,,,,,,
Newspaper,NP8333-2014,2014,NP8333,Olympian,,Washington,Olympia,Thurston,No,No,OW0001,McClatchy,Public,,D,22271,7,,,,,,,,
Newspaper,NP8333-2016,2016,NP8333,Olympian,,Washington,Olympia,Thurston,No,Yes,OW0001,McClatchy,Public,,D,17401,7,,,,,,,,
Newspaper,NP8333-2018,2018,NP8333,Olympian,,Washington,Olympia,Thurston,No,No,OW0001,McClatchy,Public,,D,17401,7,17131,270,EP,AAM,,,,
Newspaper,NP8333-2020,2020,NP8333,Olympian,,Washington,Olympia,Thurston,No,No,OW0001,McClatchy,Public,,D,17401,7,,,,,,,,
Newspaper,NP5090-2004,2004,NP5090,"Omaha World-Herald",,Nebraska,Omaha,Douglas,No,Yes,OW0728,"Omaha World-Herald Company",,,D,192607,7,,,,,,,,
Newspaper,NP5090-2014,2014,NP5090,"Omaha World-Herald",,Nebraska,Omaha,Douglas,No,Yes,OW2479,"BH Media Group",Investment,,D,133929,7,,,,,,,,
Newspaper,NP5090-2016,2016,NP5090,"Omaha World-Herald",,Nebraska,Omaha,Douglas,No,Yes,OW2479,"BH Media Group",Investment,,D,103792,7,,,,,,,,
Newspaper,NP5090-2018,2018,NP5090,"Omaha World-Herald",,Nebraska,Omaha,Douglas,No,Yes,OW2479,"BH Media Group",Investment,,D,103792,7,101013,2779,EP,AAM,,,,
Newspaper,NP5090-2020,2020,NP5090,"Omaha World-Herald",,Nebraska,Omaha,Douglas,No,No,OW5098,"Lee/Bh Media",Investment,,D,103792,7,,,,,,,,
Newspaper,NP8334-2004,2004,NP8334,"Omak-Okanogan County Chronicle",,Washington,Omak,Okanogan,No,Yes,OW0900,"Eagle Newspapers Inc",,,W,2500,1,,,,,,,,
Newspaper,NP8334-2014,2014,NP8334,"Omak-Okanogan County Chronicle",,Washington,Omak,Okanogan,No,Yes,OW0900,"Eagle Newspapers Inc",,,W,6800,1,,,,,,,,
Newspaper,NP8334-2016,2016,NP8334,"Omak-Okanogan County Chronicle",,Washington,Omak,Okanogan,No,Yes,OW0900,"Eagle Newspapers Inc",,,W,6900,1,,,,,,,,
Newspaper,NP8334-2018,2018,NP8334,"Omak-Okanogan County Chronicle",,Washington,Omak,Okanogan,No,Yes,OW0900,"Eagle Newspapers Inc",,,W,6900,1,6600,300,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8334-2020,2020,NP8334,"Omak-Okanogan County Chronicle",,Washington,Omak,Okanogan,No,No,OW0900,"Eagle Newspapers Inc",,,W,6900,1,,,,,,,,
Newspaper,NP8568-2004,2004,NP8568,"Omro Herald",,Wisconsin,Berlin,Winnebago,No,No,OW3819,"Berlin Journal Newspapers",,,W,1000,1,,,,,,,,
Newspaper,NP8568-2014,2014,NP8568,"Omro Herald",,Wisconsin,Berlin,Winnebago,No,No,OW3819,"Berlin Journal Newspapers",,,W,1164,1,,,,,,,,
Newspaper,NP8568-2016,2016,NP8568,"Omro Herald",,Wisconsin,Berlin,Winnebago,No,No,OW3819,"Berlin Journal Newspapers",,,W,3500,1,,,,,,,,
Newspaper,NP8568-2018,2018,NP8568,"Omro Herald",,Wisconsin,Berlin,Winnebago,No,No,OW3819,"Berlin Journal Newspapers",,,W,3500,1,3500,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8568-2020,2020,NP8568,"Omro Herald",,Wisconsin,Berlin,Winnebago,No,No,OW3819,"Berlin Journal Newspapers",,,W,3500,1,,,,,,,,
Digital,DG0018-2020,2020,DG0018,"On the 101",Local,California,"Central coast",County,No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP9101-2014,2014,NP9101,"Onaga Herald",,Kansas,Onaga,Pottawatomie,No,No,OW1343,"Nemaha Co. Publishing",,,W,3284,1,,,,,,,,
Newspaper,NP9101-2016,2016,NP9101,"Onaga Herald",,Kansas,Onaga,Pottawatomie,No,No,OW1343,"Nemaha Co. Publishing",,,W,4900,1,,,,,,,,
Newspaper,NP9101-2018,2018,NP9101,"Onaga Herald",,Kansas,Onaga,Pottawatomie,No,No,OW4291,"Harder, Joe",Private,,W,0,1,,,EP,,,,,
Newspaper,NP9101-2020,2020,NP9101,"Onaga Herald",,Kansas,Onaga,Pottawatomie,No,No,OW4291,"Harder, Joe",Private,,W,0,1,,,,,,,,
Newspaper,NP8569-2004,2004,NP8569,"Onalaska Holmen Courier-Life",,Wisconsin,"La Crosse","La Crosse",No,No,OW3883,"Lodestar Publications Inc.",,,W,2960,1,,,,,,,,
Newspaper,NP8569-2014,2014,NP8569,"Onalaska Holmen Courier-Life",,Wisconsin,"La Crosse","La Crosse",No,No,OW0198,"Lee Enterprises",Public,,W,2593,1,,,,,,,,
Newspaper,NP8569-2016,2016,NP8569,"Onalaska Holmen Courier-Life",,Wisconsin,"La Crosse","La Crosse",No,No,OW0198,"Lee Enterprises",Public,,W,3026,1,,,,,,,,
Newspaper,NP8569-2018,2018,NP8569,"Onalaska Holmen Courier-Life",,Wisconsin,"La Crosse","La Crosse",No,No,OW0198,"Lee Enterprises",Public,,W,3026,1,3026,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8569-2020,2020,NP8569,"Onalaska Holmen Courier-Life",,Wisconsin,"La Crosse","La Crosse",No,No,OW5098,"Lee/Bh Media",Public,,W,3026,1,,,,,,,,
Newspaper,NP8570-2004,2004,NP8570,"Onalaska-Holmen Record",,Wisconsin,Onalaska,"La Crosse",No,No,OW0198,"Lee Enterprises",Public,,W,5657,1,,,,,,,,
Newspaper,NP1782-2004,2004,NP1782,"Onawa Democrat",,Iowa,Onawa,Monona,No,Yes,OW0839,"Wonder & Son Publishing",,,W,3000,1,,,,,,,,
Newspaper,NP1782-2014,2014,NP1782,"Onawa Democrat",,Iowa,Onawa,Monona,No,Yes,OW0839,"Wonder & Son Publishing",,,W,2014,1,,,,,,,,
Newspaper,NP1782-2016,2016,NP1782,"Onawa Democrat",,Iowa,Onawa,Monona,No,Yes,OW0839,"Wonder & Son Publishing",,,W,2014,1,,,,,,,,
Newspaper,NP1782-2018,2018,NP1782,"Onawa Democrat",,Iowa,Onawa,Monona,No,Yes,OW0839,"Wonder & Son Publishing",Private,,W,2014,1,,,EP,,,,,
Newspaper,NP1782-2020,2020,NP1782,"Onawa Democrat",,Iowa,Onawa,Monona,No,No,OW0839,"Wonder & Son Publishing",Private,,W,2014,1,,,,,,,,
Newspaper,NP1783-2004,2004,NP1783,"Onawa Sentinel",,Iowa,Onawa,Monona,No,Yes,OW0840,"Sawyer Verlee",,,W,1025,1,,,,,,,,
Newspaper,NP1783-2014,2014,NP1783,"Onawa Sentinel",,Iowa,Onawa,Monona,No,Yes,OW0840,"Sawyer Verlee",,,W,678,1,,,,,,,,
Newspaper,NP1783-2016,2016,NP1783,"Onawa Sentinel",,Iowa,Onawa,Monona,No,Yes,OW0840,"Sawyer Verlee",,,W,678,1,,,,,,,,
Newspaper,NP1783-2018,2018,NP1783,"Onawa Sentinel",,Iowa,Onawa,Monona,No,Yes,OW0840,"Sawyer Verlee",Private,,W,678,1,,,Unknown,,,,,
Newspaper,NP1783-2020,2020,NP1783,"Onawa Sentinel",,Iowa,Onawa,Monona,No,No,OW0840,"Sawyer Verlee",Private,,W,678,1,,,,,,,,
Newspaper,NP3785-2004,2004,NP3785,"Onaway Outlook",,Michigan,Onaway,"Presque Isle",No,No,OW1700,"Lamb Richard",,,W,2500,1,,,,,,,,
Newspaper,NP3785-2014,2014,NP3785,"Onaway Outlook",,Michigan,Onaway,"Presque Isle",No,No,OW1700,"Lamb Richard",,,W,1642,1,,,,,,,,
Newspaper,NP3785-2016,2016,NP3785,"Onaway Outlook",,Michigan,Onaway,"Presque Isle",No,No,OW1700,"Lamb Richard",,,W,2111,1,,,,,,,,
Newspaper,NP5791-2004,2004,NP5791,"Oneida Daily Dispatch The",,"New York",Oneida,Madison,No,No,OW0467,"Journal Register Co.",Public,,D,6848,6,,,,,,,,
Newspaper,NP5791-2014,2014,NP5791,"Oneida Daily Dispatch The",,"New York",Oneida,Madison,No,No,OW0388,"Digital First Media",Investment,,W,6482,3,,,,,,,,
Newspaper,NP5791-2016,2016,NP5791,"Oneida Daily Dispatch The",,"New York",Oneida,Madison,No,No,OW0388,"Digital First Media",Investment,,W,6026,3,,,,,,,,
Newspaper,NP5791-2018,2018,NP5791,"Oneida Daily Dispatch The",,"New York",Oneida,Madison,No,No,OW0388,"Digital First Media",Investment,,W,,3,,,,,,,,
Newspaper,NP5791-2020,2020,NP5791,"Oneida Daily Dispatch The",,"New York",Oneida,Madison,No,No,OW5101,"Tribune/Digital First",Investment,,W,,3,,,,,,,,
Newspaper,NP7184-2004,2004,NP7184,"Onida Watchman",,"South Dakota",Onida,Sully,No,Yes,OW2258,"Olson Press",,,W,1067,1,,,,,,,,
Newspaper,NP7184-2014,2014,NP7184,"Onida Watchman",,"South Dakota",Onida,Sully,No,Yes,OW4735,"Onida Watchman Inc",,,W,1152,1,,,,,,,,
Newspaper,NP7184-2016,2016,NP7184,"Onida Watchman",,"South Dakota",Onida,Sully,No,Yes,OW4735,"Onida Watchman Inc",,,W,1067,1,,,,,,,,
Newspaper,NP7184-2018,2018,NP7184,"Onida Watchman",,"South Dakota",Onida,Sully,No,Yes,OW4735,"Onida Watchman Inc",,,W,1067,1,1037,30,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP7184-2020,2020,NP7184,"Onida Watchman",,"South Dakota",Onida,Sully,No,No,OW4735,"Onida Watchman Inc",,,W,1067,1,,,,,,,,
Newspaper,NP0116-2004,2004,NP0116,"Onlooker The",,Alabama,Foley,Baldwin,No,Yes,OW0034,"Crescent Publishing Co",,,W,4600,2,,,,,,,,
Newspaper,NP0116-2014,2014,NP0116,"Onlooker The",,Alabama,Foley,Baldwin,No,Yes,OW0030,"Carousel Capital",,,W,3976,2,,,,,,,,
Newspaper,NP0116-2016,2016,NP0116,"Onlooker The",,Alabama,Foley,Baldwin,No,Yes,OW0030,"Carousel Capital",,,W,4600,2,,,,,,,,
Newspaper,NP0116-2018,2018,NP0116,"Onlooker The",,Alabama,Foley,Baldwin,No,Yes,OW3110,"Osteen Publishing Co",Private,,W,4600,2,4600,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP0116-2020,2020,NP0116,"Onlooker The",,Alabama,Foley,Baldwin,No,No,OW3110,"Osteen Publishing Co",Private,,W,4600,2,,,,,,,,
Digital,DG0068-2020,2020,DG0068,"Only in Bridgeport",Local,Connecticut,Bridgeport,"Fairfield County",No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP5792-2004,2004,NP5792,"Onondaga Valley news",,"New York",Onondaga,Onondaga,No,No,OW2564,"Scotsman Community Publications",,,W,7925,1,,,,,,,,
Newspaper,NP9281-2014,2014,NP9281,"Onondaga Valley News",,"New York",Syracuse,Onondaga,No,No,OW4599,"Scotsman Press",,,W,7903,1,,,,,,,,
Newspaper,NP9281-2016,2016,NP9281,"Onondaga Valley News",,"New York",Syracuse,Onondaga,No,Yes,OW4599,"Scotsman Press",,,W,7925,1,,,,,,,,
Digital,DG0351-2020,2020,DG0351,OnSachem.com,Local,"New York",Holbrook,"Suffolk County",No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP3786-2004,2004,NP3786,"Ontonagon Herald",,Michigan,Ontonagon,Ontonagon,No,No,OW1701,"Ontonagon Herald Co",,,W,3550,1,,,,,,,,
Newspaper,NP3786-2014,2014,NP3786,"Ontonagon Herald",,Michigan,Ontonagon,Ontonagon,No,No,OW1701,"Ontonagon Herald Co",,,W,2910,1,,,,,,,,
Newspaper,NP3786-2016,2016,NP3786,"Ontonagon Herald",,Michigan,Ontonagon,Ontonagon,No,No,OW1701,"Ontonagon Herald Co",,,W,3770,1,,,,,,,,
Newspaper,NP3786-2018,2018,NP3786,"Ontonagon Herald",,Michigan,Ontonagon,Ontonagon,No,No,OW1701,"Ontonagon Herald Co",,,W,3770,1,3700,70,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP3786-2020,2020,NP3786,"Ontonagon Herald",,Michigan,Ontonagon,Ontonagon,No,No,OW1701,"Ontonagon Herald Co",,,W,3770,1,,,,,,,,
Digital,DG0387-2020,2020,DG0387,"Onward State",Local,Pennsylvania,"State College","Centre County",No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP6473-2004,2004,NP6473,"Oologah Lake Leader",,Oklahoma,Oologah,Rogers,No,No,OW2894,"Oologah Lake Leader LLC",,,W,10400,1,,,,,,,,
Newspaper,NP6473-2014,2014,NP6473,"Oologah Lake Leader",,Oklahoma,Oologah,Rogers,No,No,OW2894,"Oologah Lake Leader LLC",,,W,2881,1,,,,,,,,
Newspaper,NP6473-2016,2016,NP6473,"Oologah Lake Leader",,Oklahoma,Oologah,Rogers,No,No,OW2894,"Oologah Lake Leader LLC",,,W,8201,1,,,,,,,,
Newspaper,NP6473-2018,2018,NP6473,"Oologah Lake Leader",,Oklahoma,Oologah,Rogers,No,No,OW2894,"Oologah Lake Leader LLC",,,W,8201,1,2700,5501,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP6473-2020,2020,NP6473,"Oologah Lake Leader",,Oklahoma,Oologah,Rogers,No,No,OW2894,"Oologah Lake Leader LLC",,,W,8201,1,,,,,,,,
Newspaper,NP0117-2004,2004,NP0117,"Opelika-Auburn News",,Alabama,Opelika,Lee,No,Yes,OW0029,"Media General",Public,,D,14924,7,,,,,,,,
Newspaper,NP0117-2014,2014,NP0117,"Opelika-Auburn News",,Alabama,Opelika,Lee,No,Yes,OW2479,"BH Media Group",Investment,,D,15000,7,,,,,,,,
Newspaper,NP0117-2016,2016,NP0117,"Opelika-Auburn News",,Alabama,Opelika,Lee,No,Yes,OW2479,"BH Media Group",Investment,,D,11659,7,,,,,,,,
Newspaper,NP0117-2018,2018,NP0117,"Opelika-Auburn News",,Alabama,Opelika,Lee,No,Yes,OW2479,"BH Media Group",Investment,,D,12363,7,12363,,EP,AAM,,,,
Newspaper,NP0117-2020,2020,NP0117,"Opelika-Auburn News",,Alabama,Opelika,Lee,No,No,OW5093,"Lee/BH Media",Investment,,D,12363,7,,,,,,,,
Digital,DG0172-2020,2020,DG0172,"Open Media Boston",Local,Massachusetts,Boston,"Suffolk County",No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP1784-2004,2004,NP1784,Opinion-Tribune,,Iowa,Glenwood,Mills,No,Yes,OW0400,"Landmark Media Enterprises",Private,,W,3800,1,,,,,,,,
Newspaper,NP1784-2014,2014,NP1784,Opinion-Tribune,,Iowa,Glenwood,Mills,No,Yes,OW0400,"Landmark Media Enterprises",Private,,W,3323,1,,,,,,,,
Newspaper,NP1784-2016,2016,NP1784,Opinion-Tribune,,Iowa,Glenwood,Mills,No,Yes,OW0400,"Landmark Media Enterprises",Private,,W,3323,1,,,,,,,,
Newspaper,NP1784-2018,2018,NP1784,Opinion-Tribune,,Iowa,Glenwood,Mills,No,Yes,OW0400,"Landmark Media Enterprises",Private,,W,9900,1,3900,6000,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP1784-2020,2020,NP1784,Opinion-Tribune,,Iowa,Glenwood,Mills,No,No,OW0400,"Landmark Media Enterprises",Private,,W,9900,1,,,,,,,,
Newspaper,NP0118-2004,2004,NP0118,"Opp News The",,Alabama,Opp,Covington,No,Yes,OW0078,"Phillips, Ruppert",,,W,6800,1,,,,,,,,
Newspaper,NP0118-2014,2014,NP0118,"Opp News The",,Alabama,Opp,Covington,No,Yes,OW4009,"Pujol Printing and Publishing LLC",,,W,4580,1,,,,,,,,
Newspaper,NP0118-2016,2016,NP0118,"Opp News The",,Alabama,Opp,Covington,No,Yes,OW4009,"Pujol Printing and Publishing LLC",,,W,5300,1,,,,,,,,
Newspaper,NP0118-2018,2018,NP0118,"Opp News The",,Alabama,Opp,Covington,No,Yes,OW4009,"Pujol Printing and Publishing LLC",Private,,W,5300,1,5300,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP0118-2020,2020,NP0118,"Opp News The",,Alabama,Opp,Covington,No,No,OW4009,"Pujol Printing and Publishing LLC",Private,,W,5300,1,,,,,,,,
Newspaper,NP7781-2004,2004,NP7781,"Opportunity Valley News",,Texas,Orange,Orange,No,No,OW3510,"Bromley Jan",,,W,23000,1,,,,,,,,
Newspaper,NP4407-2004,2004,NP4407,Optic-News,,Missouri,Wellsville,Montgomery,No,Yes,OW2015,"Tamara, Sue",,,W,1860,1,,,,,,,,
Newspaper,NP4407-2014,2014,NP4407,Optic-News,,Missouri,Wellsville,Montgomery,No,Yes,OW2007,"Fisher John",,,W,1607,1,,,,,,,,
Newspaper,NP4407-2016,2016,NP4407,Optic-News,,Missouri,Wellsville,Montgomery,No,Yes,OW2007,"Fisher John",,,W,1607,1,,,,,,,,
Newspaper,NP4407-2018,2018,NP4407,Optic-News,,Missouri,Wellsville,Montgomery,No,Yes,OW2007,"Fisher John",,,W,1607,1,,,Unknown,,,,,
Newspaper,NP4407-2020,2020,NP4407,Optic-News,,Missouri,Wellsville,Montgomery,No,No,OW2007,"Fisher John",,,W,1607,1,,,,,,,,
Newspaper,NP9014-2014,2014,NP9014,"Oquawka Current",,Illinois,Oquawka,Henderson,No,No,OW0618,"New Media/GateHouse",Investment,,W,205,1,,,,,,,,
Newspaper,NP9014-2016,2016,NP9014,"Oquawka Current",,Illinois,Oquawka,Henderson,No,No,OW0618,"New Media/GateHouse",Investment,,W,205,1,,,,,,,,
Newspaper,NP9014-2018,2018,NP9014,"Oquawka Current",,Illinois,Oquawka,Henderson,No,No,OW0618,"New Media/GateHouse",Investment,,W,205,1,,,EP,,,,,
Newspaper,NP9014-2020,2020,NP9014,"Oquawka Current",,Illinois,Oquawka,Henderson,No,No,OW5094,Gannett/Gatehouse,Investment,,W,205,1,,,,,,,,
Newspaper,NP8052-2004,2004,NP8052,"Oquirrh Times",,Utah,Magna,"Salt Lake",No,No,OW3637,"Stahle, Howard",,,W,8800,1,,,,,,,,
Newspaper,NP8052-2014,2014,NP8052,"Oquirrh Times",,Utah,Magna,"Salt Lake",No,No,OW3637,"Stahle, Howard",,,W,8800,1,,,,,,,,
Newspaper,NP8052-2016,2016,NP8052,"Oquirrh Times",,Utah,Magna,"Salt Lake",No,Yes,OW3637,"Stahle, Howard",,,W,8800,1,,,,,,,,
Newspaper,NP0628-2004,2004,NP0628,"Orange City News",,California,"Santa Ana",Orange,No,No,OW0163,"Freedom Communications",,,W,27887,1,,,,,,,,
Newspaper,NP0628-2014,2014,NP0628,"Orange City News",,California,"Santa Ana",Orange,No,No,OW0163,"Freedom Communications",,,W,22770,1,,,,,,,,
Newspaper,NP0628-2016,2016,NP0628,"Orange City News",,California,"Santa Ana",Orange,No,No,OW0388,"Digital First Media",Investment,,W,27467,1,,,,,,,,
Newspaper,NP0628-2018,2018,NP0628,"Orange City News",,California,"Santa Ana",Orange,No,No,OW0388,"Digital First Media",Investment,,W,6959,1,6959,,EP,AAM,,,,
Newspaper,NP7782-2004,2004,NP7782,"Orange County News",,Texas,Beaumont,Jefferson,No,No,OW0363,"Hearst Corporation",Private,,W,23000,1,,,,,,,,
Newspaper,NP7782-2014,2014,NP7782,"Orange County News",,Texas,Beaumont,Jefferson,No,No,OW0363,"Hearst Corporation",Private,,W,20466,1,,,,,,,,
Newspaper,NP7782-2016,2016,NP7782,"Orange County News",,Texas,Beaumont,Jefferson,No,Yes,OW0363,"Hearst Corporation",Private,,W,20466,1,,,,,,,,
Newspaper,NP5793-2004,2004,NP5793,"Orange County Post",,"New York",Washingtonville,Orange,No,No,OW2639,"Spear, John",,,W,2600,1,,,,,,,,
Newspaper,NP5793-2014,2014,NP5793,"Orange County Post",,"New York",Washingtonville,Orange,No,No,OW4618,"Smith Everett",,,W,6000,1,,,,,,,,
Newspaper,NP5793-2016,2016,NP5793,"Orange County Post",,"New York",Washingtonville,Orange,No,No,OW4618,"Smith Everett",,,W,2550,1,,,,,,,,
Newspaper,NP0629-2004,2004,NP0629,"Orange County Register",,California,"Santa Ana",Orange,No,Yes,OW0163,"Freedom Communications",,,D,303418,7,,,,,,,,
Newspaper,NP0629-2014,2014,NP0629,"Orange County Register",,California,"Santa Ana",Orange,No,Yes,OW0163,"Freedom Communications",,,D,280812,7,,,,,,,,
Newspaper,NP0629-2016,2016,NP0629,"Orange County Register",,California,"Santa Ana",Orange,No,Yes,OW0388,"Digital First Media",Investment,,D,160872,7,,,,,,,,
Newspaper,NP0629-2018,2018,NP0629,"Orange County Register",,California,"Santa Ana",Orange,No,Yes,OW0388,"Digital First Media",Investment,,D,135609,7,135609,,EP,AAM,,,,
Newspaper,NP0629-2020,2020,NP0629,"Orange County Register",,California,"Santa Ana",Orange,No,No,OW5101,"Tribune/Digital First",Investment,,D,135609,7,,,,,,,,
Newspaper,NP8138-2004,2004,NP8138,"Orange County Review",,Virginia,Orange,Orange,No,Yes,OW0029,"Media General",Public,,W,7000,1,,,,,,,,
Newspaper,NP8138-2014,2014,NP8138,"Orange County Review",,Virginia,Orange,Orange,No,Yes,OW2479,"BH Media Group",Investment,,W,6050,1,,,,,,,,
Newspaper,NP8138-2016,2016,NP8138,"Orange County Review",,Virginia,Orange,Orange,No,Yes,OW2479,"BH Media Group",Investment,,W,7018,1,,,,,,,,
Newspaper,NP8138-2018,2018,NP8138,"Orange County Review",,Virginia,Orange,Orange,No,Yes,OW2479,"BH Media Group",Investment,,W,2593,1,7000,18,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8138-2020,2020,NP8138,"Orange County Review",,Virginia,Orange,Orange,No,No,OW5098,"Lee/Bh Media",Investment,,W,2593,1,,,,,,,,
Newspaper,NP7783-2004,2004,NP7783,"Orange Grove Journal",,Texas,"Orange Grove","Jim Wells",No,No,OW3511,"Morris Tony",,,W,1500,1,,,,,,,,
Newspaper,NP7784-2004,2004,NP7784,"Orange Leader",,Texas,Orange,Orange,No,Yes,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,5419,7,,,,,,,,
Newspaper,NP7784-2014,2014,NP7784,"Orange Leader",,Texas,Orange,Orange,No,Yes,OW0025,"Boone Newspapers",Private,,W,3800,3,,,,,,,,
Newspaper,NP7784-2016,2016,NP7784,"Orange Leader",,Texas,Orange,Orange,No,Yes,OW0025,"Boone Newspapers",Private,,W,2967,3,,,,,,,,
Newspaper,NP7784-2018,2018,NP7784,"Orange Leader",,Texas,Orange,Orange,No,Yes,OW0025,"Boone Newspapers",Private,,W,2967,3,2967,,EP,AAM,,,,
Newspaper,NP7784-2020,2020,NP7784,"Orange Leader",,Texas,Orange,Orange,No,No,OW0025,"Boone Newspapers",Private,,W,2967,3,,,,,,,,
Newspaper,NP5327-2004,2004,NP5327,"Orange Transcript",,"New Jersey",Orange,Essex,No,Yes,OW2298,"Worrall Community Newspapers Inc",,,W,2150,1,,,,,,,,
Newspaper,NP5327-2014,2014,NP5327,"Orange Transcript",,"New Jersey",Orange,Essex,No,Yes,OW2298,"Worrall Community Newspapers Inc",,,W,1901,1,,,,,,,,
Newspaper,NP5327-2016,2016,NP5327,"Orange Transcript",,"New Jersey",Orange,Essex,No,Yes,OW2298,"Worrall Community Newspapers Inc",,,W,1901,1,,,,,,,,
Newspaper,NP5327-2018,2018,NP5327,"Orange Transcript",,"New Jersey",Orange,Essex,No,Yes,OW2298,"Worrall Community Newspapers Inc",,,W,1901,1,,,Unknown,,,,,
Newspaper,NP5327-2020,2020,NP5327,"Orange Transcript",,"New Jersey",Orange,Essex,No,No,OW2298,"Worrall Community Newspapers Inc",,,W,1901,1,,,,,,,,
Newspaper,NP5091-2004,2004,NP5091,"Orchard News",,Nebraska,Orchard,Antelope,No,Yes,OW2374,"Ferguson Lucy",,,W,740,1,,,,,,,,
Newspaper,NP5091-2014,2014,NP5091,"Orchard News",,Nebraska,Orchard,Antelope,No,Yes,OW2374,"Ferguson Lucy",,,W,576,1,,,,,,,,
Newspaper,NP5091-2016,2016,NP5091,"Orchard News",,Nebraska,Orchard,Antelope,No,Yes,OW2374,"Ferguson Lucy",,,W,600,1,,,,,,,,
Newspaper,NP5091-2018,2018,NP5091,"Orchard News",,Nebraska,Orchard,Antelope,No,Yes,OW2374,"Ferguson Lucy",,,W,600,1,600,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP5091-2020,2020,NP5091,"Orchard News",,Nebraska,Orchard,Antelope,No,No,OW2374,"Ferguson Lucy",,,W,600,1,,,,,,,,
