name,institution_type,avg_rad,no2,impervious_surface
Stampede Solar Hybrid,Power Plant,0.49583334,1.7793727905008953e-5,0
Yellowstone County Generating Station,Power Plant,75.31333,1.5358941982093044e-5,93
Valley Sun Solar,Power Plant,1.3958334,1.0660841261667512e-5,0
Hickory Solar,Power Plant,1.2475,3.1029730790814524e-5,0
Abel Solar,Power Plant,0.74333334,3.197443843886094e-5,0
ABIA Parking Structure,Power Plant,181.105,3.047479892194271e-5,100
Bunker Hill Solar,Power Plant,0.73333335,3.3052926707193806e-5,0
Open Sky Ranch Inc,Power Plant,0.5758333,4.5344780307727705e-5,0
City of Atwater NEM,Power Plant,1.1116667,3.3541671906194063e-5,0
DPC Madison,Power Plant,0.57416666,3.043083475798914e-5,0
DPC York,Power Plant,7.5641665,3.050721314756085e-5,0
Brittlebush Solar,Power Plant,0.9508333,2.2093671187911748e-5,0
FedEx Hagerstown,Power Plant,61.440834,2.7889794053850715e-5,86
French Road Solar,Power Plant,0.9458333,1.496170900540426e-5,0
GRE Cambridge Solar,Power Plant,1.72,2.44893621410164e-5,0
Harmony Solar Project,Power Plant,1.3491666,2.8925200048333037e-5,0
Illinois PV Knox 1B,Power Plant,0.8858333,2.9150070259682008e-5,0
Macomb 2A,Power Plant,15.059167,2.764929448906744e-5,0
Madawaska Solar,Power Plant,1.4683334,1.3630599709681529e-5,58
NJ Airport Solar Project A,Power Plant,290.80917,1.1753222902644e-4,98
NJ Airport Solar Project B,Power Plant,290.80917,1.1753222902644e-4,98
NJ Airport Solar Project C,Power Plant,290.80917,1.1753222902644e-4,98
NJ Airport Solar Project D,Power Plant,290.80917,1.1753222902644e-4,98
Rockford Plant,Power Plant,63.086666,4.091141971234341e-5,12
Round Grove 1,Power Plant,0.7416667,3.3052926707193806e-5,0
Round Grove 2,Power Plant,0.7416667,3.3052926707193806e-5,0
Fond du Lac Community Solar,Power Plant,19.330833,3.363337941739569e-5,0
Illinois PV Knox 1A,Power Plant,0.8858333,2.9150070259682008e-5,0
Dixie Creek Dairy Solar,Power Plant,1.1866666,4.561338639492624e-5,0
TJX Tucson,Power Plant,121.784164,2.0767416136767822e-5,95
Unity Solar Project (IL),Power Plant,1.3491666,2.8925200048333037e-5,0
TJX Phoenix,Power Plant,101.675,5.534814307695613e-5,83
TJX Las Vegas,Power Plant,82.6125,5.7391306290634904e-5,83
Caribou Solar,Power Plant,2.5491667,1.893257015733951e-5,0
TJX 2021 DG El Paso DC,Power Plant,7.4725,4.359852929045382e-5,0
Jericho Gravel Solar Farm,Power Plant,1.2316667,2.1970564006408445e-5,0
Jericho Landfill Solar Farm,Power Plant,0.9116667,2.4284386318007213e-5,0
Yorktown 1 Solar,Power Plant,0.73083335,3.3052926707193806e-5,0
Yorktown 2 Solar,Power Plant,0.73083335,3.3052926707193806e-5,0
Costa View Farms,Power Plant,0.58166665,3.2497911139160896e-5,0
ME Fort Fairfield Solar Plant,Power Plant,1.5558333,1.768132262530177e-5,0
Farmersville West,Power Plant,2.6066666,2.295435029653631e-5,0
Rivanna Solar,Power Plant,0.765,2.028966903734953e-5,0
BT Signal Ranch,Power Plant,0.9433333,2.063341698804128e-5,0
Montague Energy Storage,Power Plant,1.3133334,2.111086685830616e-5,75
Hardy Hills Solar Energy LLC,Power Plant,5.2341666,3.383837648521116e-5,0
Delta Electronics Fremont,Power Plant,38.5225,4.191547850714416e-5,84
Westwing,Power Plant,6.1841664,3.984877001329274e-5,0
NLMU Diesel,Power Plant,2.8541667,2.84954466452015e-5,60
GFTX BESS,Power Plant,138.36667,2.3184076601730547e-5,64
Connolly BESS,Power Plant,1.3066666,2.3166850818857643e-5,0
TWC,Power Plant,1.5791667,4.6212076577687866e-5,0
McIntosh Solar,Power Plant,18.811666,2.524662400294146e-5,82
Ellington - 277 Sadds Mill,Power Plant,1.1733333,4.002145143863157e-5,0
Paso Robles - Municipal Airport,Power Plant,5.806667,1.85047365479389e-5,0
Harris Farms Solar Facility,Power Plant,4.8025,2.554012906942435e-5,56
Sundial (Troutdale) BESS,Power Plant,10.610833,3.9613031291529496e-5,0
"Arthur Kill Energy, LLC",Power Plant,20.083334,7.776227588608541e-5,75
"Empire Clean Energy, LLC",Power Plant,18.536667,7.776227588608541e-5,64
"Gabby Giffords Clean Energy, LLC",Power Plant,32.859165,6.849006097560937e-5,86
Gunther,Power Plant,90.4025,6.150149344525664e-5,71
Dunns Bridge II Solar,Power Plant,1.0058334,3.656186996415812e-5,0
PNY BESS LLC,Power Plant,71.1975,4.8891864974369714e-5,100
BWC Jimmie Pond,Power Plant,4.3808336,2.1586999431420893e-5,58
ISM Solar Shepherd Acres,Power Plant,0.7475,1.9484051714816178e-5,27
Strix Solar,Power Plant,1.4641666,3.139944583572645e-5,0
Richmond (NY),Power Plant,2.2458334,2.353438070992736e-5,0
Sherco Solar I,Power Plant,0.98,3.805359300398765e-5,0
"Timbermill Wind, LLC",Power Plant,0.52,2.4562473096671095e-5,0
Catskill Solar,Power Plant,2.4916666,2.6157681675320964e-5,22
Claverack Creek Solar,Power Plant,3.2808332,2.6157681675320964e-5,0
Wonderful Orchards - West Valley,Power Plant,0.51666665,2.0346429748218688e-5,0
Crossett Solar,Power Plant,10.973333,1.1634253725727214e-5,0
Foote Creek Rim,Power Plant,0.40916666,9.149426905987166e-6,0
"Augusta Road Bowdoin Solar, LLC",Power Plant,0.7216667,1.7424991318926938e-5,0
"Canton GLC Solar, LLC",Power Plant,3.48,2.8259390563174983e-5,10
"Church Hill Road Augusta Solar, LLC",Power Plant,0.69416666,2.1156552912125588e-5,0
Houlton Road Solar Farm (CSG),Power Plant,0.66166663,1.5622221672556674e-5,0
"Blue Skies Solar, LLC",Power Plant,2.7166667,3.4645718445241786e-5,8
Clovis High School,Power Plant,21.43,2.8297502007928107e-5,78
Clovis East High School,Power Plant,13.853333,2.871940906449035e-5,66
Clovis North High School,Power Plant,33.025833,2.472895864761189e-5,90
Eiffel Solar Project,Power Plant,1.6166667,2.034314720808377e-5,3
San Manuel Central Plant Cogens,Power Plant,55.791668,9.032268737537272e-5,74
LSE Pavo Solar,Power Plant,0.6725,2.4129945526260165e-5,0
MA Blackstone,Power Plant,2.4216666,3.619335633532029e-5,0
CA Jurupa Valley 3251 De Forest Circle,Power Plant,81.94,1.026339268439136e-4,77
USS Martha Solar (CSG),Power Plant,3.71,3.4618645478295684e-5,0
Pivot Energy Minnesota Solar 10,Power Plant,2.52,2.909825818296504e-5,20
Pivot Energy Minnesota Solar 1,Power Plant,1.875,3.587734620561662e-5,12
Union Vale,Power Plant,1.3783333,2.3781422497693377e-5,0
Ghent (NY),Power Plant,1.5083333,2.6157681675320964e-5,0
Stanford,Power Plant,0.6016667,2.4691845864162172e-5,0
Gloucester,Power Plant,36.44583,4.694209013458039e-5,40
Ramapo,Power Plant,31.2725,3.66171452168494e-5,69
Moyer Solar,Power Plant,1.1875,2.092827344444115e-5,0
Davis Solar,Power Plant,2.1866667,2.5430258958475657e-5,0
Genesee - CCR Solar,Power Plant,1.4466667,2.036788763407306e-5,0
Bullitt Farm Solar,Power Plant,0.9608334,2.0478049688609912e-5,5
Henry Miller RD,Power Plant,2.0625,2.8371986974151712e-5,9
Menifee Power Bank,Power Plant,8.965834,4.229408714974963e-5,92
"Sweetland Wind Farm, LLC",Power Plant,0.4925,2.326383770415211e-5,0
Federalsburg Energy Storage 1 LLC,Power Plant,1.3483334,3.066204932239843e-5,0
Valley Center 85,Power Plant,4.5425,2.8512539225621647e-5,0
Cicero Energy Storage 1 LLC,Power Plant,9.544167,2.176865363714641e-5,0
Valley Center 54,Power Plant,4.5425,2.8512539225621647e-5,0
Cicero Energy Storage 2 LLC,Power Plant,9.861667,2.0325196073821983e-5,48
Sunnyside 1 Solar,Power Plant,18.0275,2.616968917538724e-5,0
EnerSmart Chula Vista Sub Station,Power Plant,34.205,3.272325403376129e-5,67
West Tambo Clean Power II,Power Plant,3.8941667,3.92068258648092e-5,0
Briscoe 1A,Power Plant,0.8883333,3.898435392510298e-5,38
Briscoe 2A,Power Plant,0.58166665,3.8541298050642946e-5,0
CA Manteca 730 Spreckels Ave,Power Plant,77.9325,3.562265724515009e-5,99
ME Augusta 13 York Farm Rd Solar,Power Plant,2.7141666,1.7276579726320502e-5,0
TX Houston 7080 Express Lane,Power Plant,70.2725,6.185096440161124e-5,84
Amherst Community Solar,Power Plant,6.0941668,2.4943495838336378e-5,0
Greene Community Solar,Power Plant,0.6358333,2.2775727939798227e-5,0
NY Geneseo 3240 W Lake Rd Solar,Power Plant,0.8641667,2.678688543069405e-5,0
NY Grand Island 871 Whitehaven Rd Solar,Power Plant,3.5041666,3.1235387700560385e-5,0
NY Lancaster Gunnville Rd Site 1 Solar C,Power Plant,3.3983333,2.7485369802525812e-5,0
NY Lancaster Shisler Rd Site 2 Solar CSG,Power Plant,4.8133335,2.155419764595156e-5,0
NY Potsdam 28 Hamilton St. Solar,Power Plant,4.8133335,2.155419764595156e-5,0
Pioneer Hutt Wind Energy,Power Plant,1.2275,3.108420248549759e-5,0
BCE Los Alamitos 2,Power Plant,10.168333,6.051025746433562e-5,45
BCE Los Alamitos 1,Power Plant,11.715,6.051025746433562e-5,28
CPG - Duke 5300A Holabird,Power Plant,146.5575,5.669301386451732e-5,94
CPG - Duke 5300B Holabird,Power Plant,146.5575,5.669301386451732e-5,100
CPG - Duke 5900 Holabird,Power Plant,100.324165,5.669301386451732e-5,97
CPG - Duke 6000 Holabird,Power Plant,88.55417,5.669301386451732e-5,100
Shamrock Wind,Power Plant,0.43083334,1.2970558892462212e-5,0
Chesapeake Solar Project,Power Plant,1.5699999,2.7912207424033105e-5,13
Bulldog Solar LLC,Power Plant,0.53333336,2.24882354498257e-5,0
Cane Creek,Power Plant,1.1491667,2.13088431168007e-5,0
Moonshot,Power Plant,0.55333334,1.9243338385598325e-5,0
HEB00063,Power Plant,85.51417,2.2524276468516073e-5,94
HEB00069,Power Plant,18.77,1.232518746019916e-5,37
Winquepin Renewable Energy Center,Power Plant,1.7833333,2.292636303334183e-5,27
Wolverine Solar,Power Plant,0.53833336,3.262132791831695e-5,13
BUC00040,Power Plant,115.225,2.1713619495422426e-5,20
HEB00591,Power Plant,41.254166,2.7125603580729277e-5,97
HEB00092,Power Plant,165.41083,1.4969854229342388e-5,97
HEB00095,Power Plant,88.62666,2.3311147520166463e-5,100
HEBCCBakery,Power Plant,59.711666,1.893058847562128e-5,97
HEBSnackPlant,Power Plant,60.725,3.946445552537406e-5,65
HEBHoustonDistributionCenter,Power Plant,110.12583,3.946445552537406e-5,68
Shady Oaks Wind 2,Power Plant,0.95416665,4.0701045025129386e-5,0
"Black Mesa Solar, LLC",Power Plant,0.46666667,2.158359364685226e-5,0
Fredonia Solar (KS),Power Plant,6.6716666,2.4706490001841355e-5,0
BKV Ponder Solar 1,Power Plant,2.7858334,3.2858766949324676e-5,0
Highpeak Solar 1,Power Plant,7.4691668,2.359204543511438e-5,0
Crane Garden,Power Plant,1.8491666,3.289178842284712e-5,18
San Juan Solar I,Power Plant,0.46583334,1.9984005232985063e-5,0
Sunlight Storage II,Power Plant,0.40166667,1.8024439683140816e-5,0
Fox Garden,Power Plant,0.7791667,3.249486525214045e-5,42
Pepin Garden,Power Plant,0.8225,3.19860565741376e-5,0
Pickerel Garden,Power Plant,2.0125,3.170502077568246e-5,0
Sturgeon Garden,Power Plant,1.1416667,2.9655006792426976e-5,0
Winona Garden,Power Plant,0.64166665,3.0460836444374843e-5,8
North Kingstown Solar LLC,Power Plant,1.675,2.9005247969598073e-5,0
Phillips Route 82 Solar LLC,Power Plant,1.4216666,2.3781422497693377e-5,0
White Rock Road LLC,Power Plant,6.820833,2.900128117904805e-5,66
French King Solar LLC,Power Plant,1.8166666,2.8999984297266304e-5,0
DOCCS Greene,Power Plant,1.6116667,2.4169445550906003e-5,23
Americus,Power Plant,0.44916666,2.1211891867345168e-5,0
Ashley-Chicot Solar,Power Plant,1.4766667,1.4637040151604308e-5,0
Berryville School District Solar,Power Plant,39.8025,2.0118856051839458e-5,57
C&L,Power Plant,0.71,2.065206454623229e-5,4
Cheney Solar,Power Plant,0.85249996,2.257352843611747e-5,0
ERDC,Power Plant,19.515833,1.8301596751873797e-5,0
HEB00048,Power Plant,50.255,1.626073362172537e-5,95
HEB00594,Power Plant,71.979996,2.7428710846602347e-5,95
FTBLID2,Power Plant,31.75,3.4357154999900064e-5,46
Praxair,Power Plant,65.0575,1.6800170083008707e-5,77
RavenChem,Power Plant,95.682495,5.162782036534818e-5,77
Baldy Mesa Solar & Storage,Power Plant,1.7683333,3.230041537481216e-5,0
Bushy Park Combustion Turbine Facility,Power Plant,31.15,2.876204420850637e-5,78
Beckwith Solar,Power Plant,2.0341666,2.2889654282880954e-5,0
IGS OXR1,Power Plant,45.900833,2.6079764737675128e-5,83
Remy Jade Power Station,Power Plant,4.9966664,6.218790761092623e-5,0
Arthur 2 Solar,Power Plant,0.91,2.3048729652701445e-5,0
Clay County Electrical Cooperative,Power Plant,0.58833337,2.3765915607438413e-5,0
Craighead Electric Solar One,Power Plant,3.9708333,2.939878229878397e-5,0
DeGraff Butler Electric,Power Plant,0.86583334,2.26598724453772e-5,0
Farmers Electric Cooperative,Power Plant,2.1916666,2.4038203742119343e-5,0
HEB_CPS00085,Power Plant,55.0225,2.8300638741167895e-5,100
HEB_CPSSADC,Power Plant,14.745833,3.411357116202971e-5,0
OTHERCitizensHospital,Power Plant,91.048330000000007,1.4969854229342388e-5,84
Eunice LA Plant,Power Plant,16.394167,1.6166960437355474e-5,98
Wolf Tank Storage,Power Plant,7.4483333,1.1144421704854576e-5,59
Cald BESS,Power Plant,54.04667,9.2608726767256e-5,77
Lakeview Battery Storage Facility,Power Plant,0.63916665,4.214907650266846e-5,0
Resurgence Solar II,Power Plant,0.80916667,2.3681340541894047e-5,0
9150 Hermosa Solar GM,Power Plant,68.902504,1.0081264443029428e-4,56
Harvest Gold Solar,Power Plant,0.7166667,2.087440984328304e-5,0
Double Back Diamond,Power Plant,0.56583333,2.7449830390723666e-5,23
Prairie Mist Solar,Power Plant,0.48833334,1.5964754589877e-5,0
Wadley Solar,Power Plant,2.7725,2.0262798146280885e-5,0
Sonoran Solar Energy,Power Plant,0.6666667,1.7673900701468753e-5,0
"Altona Solar, LLC",Power Plant,0.905,2.729874946183531e-5,0
"Envoy Solar, LLC",Power Plant,1.6983333,2.596899326266374e-5,0
"Richland Township Solar, LLC",Power Plant,0.71666664,3.655690044056009e-5,0
"Earp Solar, LLC",Power Plant,1.3275,2.99734120286641e-5,0
"Kimmel Road Solar, LLC",Power Plant,1.4691666,2.8590500528478903e-5,0
"Salt Creek Township Solar, LLC",Power Plant,0.685,3.195475995094768e-5,0
Adams Solar LLC PA,Power Plant,1.1716666,2.358155720452665e-5,0
Caden Energix Axton LLC,Power Plant,1.3958334,1.5000941178158618e-5,6
McFarland A Solar and Storage,Power Plant,3.5108333,1.743203181015424e-5,35
McFarland B Solar and Storage,Power Plant,1.2633333,1.743203181015424e-5,14
Enchanted Rock Lodi,Power Plant,16.065834,3.672731571979396e-5,58
Falmouth Renewable Energy Center,Power Plant,0.69416666,2.202049823197591e-5,0
"Kiowa County Solar Project, LLC",Power Plant,1.545,1.739860323737585e-5,0
Dunns Bridge I Solar,Power Plant,3.5225,4.063119063911118e-5,0
ELP - Kipp,Power Plant,0.9875,2.879494485226676e-5,0
Plympton Lake Street Solar,Power Plant,1.4725,3.501675069140402e-5,0
"Mariaville Road Elsworth Solar, LLC",Power Plant,0.48083332,2.251765085951158e-5,0
"Plympton Main Street Solar, LLC",Power Plant,1.0533333,3.501675069140402e-5,45
"Market Street Gardiner Solar, LLC",Power Plant,6.2341666,1.62792942493763e-5,98
"North Nobleboro Road, LLC",Power Plant,0.73833334,1.7308777841828577e-5,28
"Nutting Ridge Solar, LLC",Power Plant,0.47583333,2.15145682649808e-5,48
Bodhi Solar,Power Plant,0.74,2.502146164049492e-5,0
Halifax CSG LLC,Power Plant,5.525833,2.0892390238523783e-5,0
Clearview Solar 1,Power Plant,0.7191667,3.5221558934993524e-5,0
"Perkins Road Belfast Solar, LLC",Power Plant,4.4908333,2.0972888952658916e-5,67
"Route 3 China Solar, LLC",Power Plant,0.745,1.8527850911343916e-5,33
"Searsmont Road Lincolnville Solar, LLC",Power Plant,0.57916665,2.2527118677923872e-5,2
Sauk Solar Park,Power Plant,0.98083335,3.166349630599621e-5,0
"Sherburne Solar Holdings, LLC",Power Plant,5.37,2.603702277795517e-5,40
Sheridan Road Solar Farm,Power Plant,0.7633333,1.496170900540426e-5,39
Skyway Avenue Solar Farm,Power Plant,0.81666666,1.231090193146199e-5,26
"Ward Solar 1, LLC",Power Plant,1.5983334,2.8499831500922253e-5,0
Hampton Substation Energy Storage,Power Plant,0.58166665,3.263437949976453e-5,52
DSI Julie Solar,Power Plant,2.6666667,2.7021836082519875e-5,0
Agave,Power Plant,1.4416667,1.630170077537468e-5,0
Toledo Air National Guard,Power Plant,12.546666,3.869262571044154e-5,92
Eldorado Solar I,Power Plant,0.57,2.8649896581780627e-5,11
AES Laubacher Solar CSG,Power Plant,3.1566668,2.564870538998547e-5,0
City of Long Beach Airport Lot A & B,Power Plant,99.66583,6.96459092305065e-5,92
Amazon BDL4,Power Plant,31.58,4.3934536809097455e-5,67
Hollister Wastewater Facility,Power Plant,4.445833,2.592301778999396e-5,50
Independence East,Power Plant,0.435,1.3666688104908173e-5,0
Lemoore West,Power Plant,10.205,3.17811069779532e-5,0
KDC Solar Madera LLC,Power Plant,75.73417,2.507497429057205e-5,86
Overland,Power Plant,0.9033333,2.716845910737406e-5,0
Dairy Farm,Power Plant,1.0666667,2.009381793849666e-5,0
Lake Wilson Solar,Power Plant,0.5758333,2.283014194224062e-5,0
Lake Lilian Solar,Power Plant,0.7125,3.0604275896501744e-5,0
Marion Solar 4b LLC,Power Plant,1.3241667,3.0709509583855215e-5,0
Putnam Solar 1,Power Plant,2.9433334,3.860664649256353e-5,0
Putnam Solar 1B,Power Plant,2.05,3.490370730815928e-5,0
Wolf Run Solar,Power Plant,0.5225,2.6595901041100583e-5,0
Prairie Center Energy LLC,Power Plant,6.3616667,3.0231573924210574e-5,1
Kankakee Solar 1,Power Plant,1.185,5.324632980224319e-5,0
VA- US Foods- Manassas,Power Plant,38.734165,2.877283014775599e-5,91
CA- US Foods- Livermore,Power Plant,41.7475,3.593994244496977e-5,89
Poet Bioprocessing Emmetsburg,Power Plant,14.815001,2.858918387549369e-5,0
Niagara Solar Project,Power Plant,0.9841667,2.9075011358752452e-5,0
Old Frontier Solar III,Power Plant,1.2808334,3.0549975083459846e-5,0
Independence Road (CSG),Power Plant,0.48499998,1.3666688104908173e-5,0
Ruhlmann A (CSG),Power Plant,9.7275,2.9219989806012827e-5,0
"Martin County Solar Project, LLC",Power Plant,0.76916665,2.2661216581343804e-5,0
Bear Canyon,Power Plant,0.8925,1.3512469963426326e-5,0
KDC Solar CV Ascend One LLC,Power Plant,2.6516666,3.606909629825997e-5,0
KDC Solar CV Cedar Lane Park LLC,Power Plant,2.13,3.606909629825997e-5,0
KDC Solar CV Central MD Regional Transit,Power Plant,2.13,3.606909629825997e-5,0
KDC Solar CV Animal Control LLC,Power Plant,2.13,3.606909629825997e-5,0
KDC Solar CV O'Donnell Property LLC,Power Plant,2.13,3.606909629825997e-5,0
Dublin Street LLC,Power Plant,3.5025,1.6859959326975808e-5,80
Tumbleweed Energy Storage,Power Plant,0.93333334,2.679353210374586e-5,6
City of Rosamond (CA),Power Plant,1.4225,2.456718861665249e-5,0
Chickasaw Wind Farm,Power Plant,0.9941667,2.8404374361222592e-5,0
West Ford Flat,Power Plant,1.55,1.3512469963426326e-5,0
Kings CSG 3 LLC Community Solar,Power Plant,2.4325001,3.279268120876495e-5,0
Visalia CSG LLC,Power Plant,11.133333,3.8282673139197544e-5,0
Tulare CSG LLC,Power Plant,1.3558333,3.0954526069786713e-5,0
Enchanted Rock Turlock Irrigation Distri,Power Plant,1.5383333,3.187479744937358e-5,0
Sylvan Solar,Power Plant,1.0525,1.9539805285678232e-5,0
"Brazos Bend BESS, LLC",Power Plant,25.8125,1.862062613504701e-5,51
Atrisco Energy Storage,Power Plant,0.5283333,1.137050908597697e-5,0
Oxon Run CREF,Power Plant,73.57,4.982735927620199e-5,10
Lockhart Solar PV II,Power Plant,0.44166666,2.4816410956085267e-5,17
Banner Solar,Power Plant,1.1116667,2.516650780817968e-5,0
Beulah Solar,Power Plant,0.78083336,2.4689236351498127e-5,0
Brick City Solar,Power Plant,7.4666667,2.9789167370095663e-5,0
Clovelly Solar,Power Plant,2.2966666,2.5530902956204156e-5,0
Coogee Solar,Power Plant,1.6933334,2.6014760097193244e-5,0
Wheeler Ridge,Power Plant,0.68916667,2.6248908281295018e-5,0
Crystal Farms Local Solar,Power Plant,0.64416665,2.44744756807406e-5,0
Fresno Community Solar,Power Plant,10.650833,2.576130184007578e-5,0
Saint Energy Storage II LLC,Power Plant,2.1533334,2.2625594867741476e-5,0
Eastover Solar,Power Plant,1.0941666,2.5804815227621895e-5,0
ESA Albemarle NC Solar,Power Plant,1.6841667,2.8517045695815975e-5,0
Millers Chapel Solar,Power Plant,3.02,2.9108320034503916e-5,0
Oakwood Solar,Power Plant,1.385,2.561633670270228e-5,0
Overman Solar,Power Plant,1.385,2.561633670270228e-5,0
Saw Solar,Power Plant,1.5925,2.9403829795514225e-5,0
Sawtell Solar,Power Plant,4.1058335,1.7289151268631596e-5,0
Southwick Solar,Power Plant,1.9058334,2.2485383134189436e-5,0
Whiskey Solar,Power Plant,1.3375,2.0891697251196044e-5,0
Inland Empire Energy Storage,Power Plant,67.47417,1.1231014647457208e-4,21
Georgia Ballard BESS,Power Plant,0.8333333,2.264908342477136e-5,28
Ticon Solar,Power Plant,1.1516666,2.1056721424266273e-5,0
Franklin Park 3-SLCHI803,Power Plant,68.8575,8.417066270536193e-5,94
Angelo Solar,Power Plant,1.3258333,1.4203765454248684e-5,0
Angelo Storage,Power Plant,0.99833333,1.4203765454248684e-5,0
Coffeen Solar BESS,Power Plant,0.60833335,2.6525429678130073e-5,0
Baldwin Solar BESS,Power Plant,26.2575,3.58130182115472e-5,90
Mountain View Ind Park 1-sline001,Power Plant,59.836666,9.91035599458234e-5,93
Rush Solar,Power Plant,1.145,2.6132292138565712e-5,0
