ref_number,prefix,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_international,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,nhl_designated_date,other_names,park_name,property_id,district_name,address,latitude,longitude
09000772,NA,Wynne Wholesale Commercial Historic District,Arkansas,Cross,Wynne,Corner of W. Merriman Ave. & Martin Luther King Dr.,Listed,Single,FALSE,1,Commerce; Agriculture; Industry,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-01-25,NA,NA,NA,09000772,Wynne Wholesale Commercial,"Wynne Wholesale Commercial Historic District, Corner of W. Merriman Ave. & Martin Luther King Dr., Wynne, Arkansas",35.224511984375,-90.793888983686
87001348,NA,Charlotte Street Historic District,Arkansas,Dallas,Fordyce,"Roughly bounded by Holmes, Charlotte, Broadway, and E. College Sts.",Listed,Multiple,FALSE,15.5,Community Planning And Development; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1987-09-14,NA,NA,NA,87001348,Charlotte Street,"Charlotte Street Historic District, Roughly bounded by Holmes, Charlotte, Broadway, and E. College Sts., Fordyce, Arkansas",33.812863,-92.412397
08000436,NA,Fordyce Commercial Historic District,Arkansas,Dallas,Fordyce,"Roughly bounded by Oak, 5th & Spring Sts. & AR 274",Listed,Single,FALSE,9,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-05-20,NA,DA0029; DA0062; DA0071-DA0075; DA0077; DA0079-DA0083; DA0085; DA0086; DA0189; DA0190; DA0195; DA0207-DA0228; DA0230,NA,08000436,Fordyce Commercial,"Fordyce Commercial Historic District, Roughly bounded by Oak, 5th & Spring Sts. & AR 274, Fordyce, Arkansas",33.814601983789,-92.411960993154
07000446,NA,Dumas Commercial Historic District,Arkansas,Desha,Dumas,South Main St. bet. Choctaw and Waterman Sts.,Listed,Single,FALSE,6,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-05-22,NA,DE0339; DE0340; DE0341; DE0039; DE0318; DE0034; DE0038; DE0163; DE1064; DE0166; DE0342; DE0338; DE0037,NA,07000446,Dumas Commercial,"Dumas Commercial Historic District, South Main St. bet. Choctaw and Waterman Sts., Dumas, Arkansas",33.874368656753,-91.488760548763
05000491,NA,Kemp Cotton Gin Historic District,Arkansas,Desha,Rohwer,Cty.Rd. 227 W. of AR 1,Listed,Multiple,FALSE,2.3,Agriculture; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2005-06-01,NA,Site # DE0240,NA,05000491,Kemp Cotton Gin,"Kemp Cotton Gin Historic District, Cty.Rd. 227 W. of AR 1, Rohwer, Arkansas",33.735697494125,-91.288597116972
100013010,SG,Harris And Horsfall Halls Historic District,Arkansas,Drew,Monticello,520 University Drive and 1514 Scogin Drive,Listed,Single,FALSE,3.7,Social History,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2026-05-18,NA,"Sites #DR0255, DR0278 and DR0308",NA,100013010,Harris And Horsfall Halls,"Harris And Horsfall Halls Historic District, 520 University Drive and 1514 Scogin Drive, Monticello, Arkansas",33.590720595601,-91.813955871302
11000688,NA,Monticello Commercial Historic District,Arkansas,Drew,Monticello,"Bounded roughly by Trotter Ave., Edwards St., Railroad Ave. & Chester St.",Listed,Single,FALSE,13,Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2011-09-23,NA,NA,NA,11000688,Monticello Commercial,"Monticello Commercial Historic District, Bounded roughly by Trotter Ave., Edwards St., Railroad Ave. & Chester St., Monticello, Arkansas",33.628965,-91.79085
79000437,NA,Monticello North Main Street Historic District,Arkansas,Drew,Monticello,Irregular pattern along Westwood Ave. and N. Main St.,Listed,Single,FALSE,30,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1979-02-18,NA,NA,NA,79000437,Monticello North Main Street,"Monticello North Main Street Historic District, Irregular pattern along Westwood Ave. and N. Main St., Monticello, Arkansas",33.632535751307,-91.790545547314
08000952,NA,Ridgeway Hotel Historic District,Arkansas,Drew,Monticello,200-206 East Gaines St.,Listed,Single,FALSE,1.2,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2009-01-22,NA,"Ridgeway Hotel, Building at 202 East Gaines Street; H.M. Wilson Building",NA,08000952,Ridgeway Hotel,"Ridgeway Hotel Historic District, 200-206 East Gaines St., Monticello, Arkansas",33.62879765389,-91.789646424255
07000503,NA,Castleberry-Harrington Historic District,Arkansas,Faulkner,Republican,Castleberry Rd.,Listed,Multiple,FALSE,1.5,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-06-05,NA,"FA1319, FA1320, FA1289",NA,07000503,Castleberry-Harrington,"Castleberry-Harrington Historic District, Castleberry Rd., Republican, Arkansas",35.281595,-92.425526
10000779,AD,Conway Commercial Historic District (Additional Documentation),Arkansas,Faulkner,Conway,"Roughly bounded by Main, Harkrider, Spencer just south of Mill St., and Locust Sts.",Listed,Add.doc.,FALSE,33.9,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-09-23,NA,NA,NA,10000779,Conway Commercial (Additional Documentation),"Conway Commercial Historic District (Additional Documentation), Roughly bounded by Main, Harkrider, Spencer just south of Mill St., and Locust Sts., Conway, Arkansas",34.354476008729,-92.812403986609
07000973,NA,Hendrix College Addition Neighborhood Historic District,Arkansas,Faulkner,Conway,"Roughly bounded by Washington Ave., Fleming St., Harkrider St. and Winfield St.",Listed,Single,FALSE,40,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-09-20,NA,"FA0953-FA0963, FA0965-FA0984, FA0986-FA0996, FA0998; FA1000-FA1008, FA1011-FA1017, FA1019-FA1028, FA1030-FA",NA,07000973,Hendrix College Addition Neighborhood,"Hendrix College Addition Neighborhood Historic District, Roughly bounded by Washington Ave., Fleming St., Harkrider St. and Winfield St., Conway, Arkansas",35.102200110025,-92.440588126164
00001645,AD,Robinson Historic District (Additional Documentation),Arkansas,Faulkner,Conway,"Roughly bounded by Cross, Prince, Faulkner, and Watkins Sts., and Robinson Ave.",Listed,Add.doc.,FALSE,103,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2001-01-29,NA,NA,NA,00001645,Robinson (Additional Documentation),"Robinson Historic District (Additional Documentation), Roughly bounded by Cross, Prince, Faulkner, and Watkins Sts., and Robinson Ave., Conway, Arkansas",35.088323995046,-92.451872011857
100001647,SG,Scull Historic District,Arkansas,Faulkner,Conway,428 & 432 Conway Blvd.,Listed,Single,FALSE,0.9,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2017-09-21,NA,FA1379; FA1378,NA,100001647,Scull,"Scull Historic District, 428 & 432 Conway Blvd., Conway, Arkansas",35.083848729303,-92.443419700695
13000064,NA,University Of Central Arkansas Historic District,Arkansas,Faulkner,Conway,201 Donaghey Ave.,Listed,Single,FALSE,0.1,Education; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-03-13,NA,Arkansas State Teachers College Historic District; FA1044; FA1040; FA0999; F0539; FA1362; FA1363; FA1029 A,NA,13000064,University Of Central Arkansas,"University Of Central Arkansas Historic District, 201 Donaghey Ave., Conway, Arkansas",35.080074,-92.45686
08000462,NA,Charleston Commercial Historic District,Arkansas,Franklin,Charleston,Main St. roughly from AR 217 to Tilden St.,Listed,Single,FALSE,2.5,Architecture; Community Planning And Development; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-05-29,NA,"FR0010,FR0215-FR0236,FR0239",NA,08000462,Charleston Commercial,"Charleston Commercial Historic District, Main St. roughly from AR 217 to Tilden St., Charleston, Arkansas",35.295564420207,-94.035718992764
94001616,NA,Gray Spring Recreation Area-Forest Service Road 1003 Historic District,Arkansas,Franklin,Cass,"Forest Service Rd. 1003, Ozark--St. Francis NF",Listed,Multiple,FALSE,60,Social History; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1995-09-11,NA,NA,NA,94001616,Gray Spring Recreation Area-Forest Service Road 1003,"Gray Spring Recreation Area-Forest Service Road 1003 Historic District, Forest Service Rd. 1003, Ozark--St. Francis NF, Cass, Arkansas",35.6874482,-93.819493
02001599,NA,Ozark Courthouse Square Historic District,Arkansas,Franklin,Ozark,"Roughly W. Commercial, W. Main, 2nd and 3rd St., Courthouse Sq.",Listed,Single,FALSE,0.9,Architecture; Commerce; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2002-12-27,NA,NA,NA,02001599,Ozark Courthouse Square,"Ozark Courthouse Square Historic District, Roughly W. Commercial, W. Main, 2nd and 3rd St., Courthouse Sq., Ozark, Arkansas",35.486907,-93.827202
05001590,NA,Army And Navy General Hospital Historic District,Arkansas,Garland,Hot Springs,"105, 200, 417, 421 and 425 Reserve St.",Listed,Single,FALSE,10,Health/Medicine; Architecture; Education,District,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2007-02-09,NA,Hot Springs Rehabilitation Center,NA,05001590,Army And Navy General Hospital,"Army And Navy General Hospital Historic District, 105, 200, 417, 421 and 425 Reserve St., Hot Springs, Arkansas",34.512417090364,-93.049816951645
04000007,NA,Bellaire Court Historic District,Arkansas,Garland,Hot Springs,637 Park Ave.,Listed,Multiple,FALSE,0.9,Transportation; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-11,NA,Bellaire Apartments,NA,04000007,Bellaire Court,"Bellaire Court Historic District, 637 Park Ave., Hot Springs, Arkansas",34.525199073611,-93.053386385112
93001079,NA,Camp Clearfork Historic District,Arkansas,Garland,Crystal Springs,"S of US 270, W of Crystal Springs, Ouachita NF",Listed,Multiple,FALSE,21,Entertainment/Recreation; Architecture; Social History,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1993-10-21,NA,GA 0084-GA 0097,NA,93001079,Camp Clearfork,"Camp Clearfork Historic District, S of US 270, W of Crystal Springs, Ouachita NF, Crystal Springs, Arkansas",34.52204,-93.33602
07000200,NA,Ccc Company 3767 Powder Magazine Historic District,Arkansas,Garland,Jessieville,K59P Rd. N of Forest Service Rd. 11 (Gladstone Rd.),Listed,Multiple,FALSE,6,Social History; Conservation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-03-30,NA,GA0148; GA0149,NA,07000200,Ccc Company 3767 Powder Magazine,"Ccc Company 3767 Powder Magazine Historic District, K59P Rd. N of Forest Service Rd. 11 (Gladstone Rd.), Jessieville, Arkansas",34.752300858891,-93.412962252738
04000005,NA,Cottage Courts Historic District,Arkansas,Garland,Hot Springs,603 Park Ave.,Listed,Multiple,FALSE,0.9,Transportation; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-11,NA,Cottage Motel,NA,04000005,Cottage Courts,"Cottage Courts Historic District, 603 Park Ave., Hot Springs, Arkansas",34.524284901342,-93.054080574333
03001098,NA,Fordyce-Ricks House Historic District,Arkansas,Garland,Hot Springs,1501 Park Ave.,Listed,Single,FALSE,37,Architecture; Landscape Architecture; Transportation; Military; Politics/Government,District,NA,FALSE,FALSE,TRUE,FALSE,FALSE,2003-10-31,NA,The Cabin; Site # GA0487,Hot Springs,03001098,Fordyce-Ricks House,"Fordyce-Ricks House Historic District, 1501 Park Ave., Hot Springs, Arkansas",34.535960766736,-93.034816781541
93001089,NA,Forest Service Headquarters Historic District,Arkansas,Garland,Hot Springs,S of jct. of Winona and Indiana Sts.,Listed,Multiple,FALSE,4,Conservation; Social History,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1993-10-20,NA,GA 0072-GA 0077,NA,93001089,Forest Service Headquarters,"Forest Service Headquarters Historic District, S of jct. of Winona and Indiana Sts., Hot Springs, Arkansas",34.493277014463,-93.054652974501
85001370,NA,Hot Springs Central Avenue Historic District,Arkansas,Garland,Hot Springs,"Central Ave., from Prospect to Park Sts.",Listed,Single,FALSE,22,Commerce; Architecture,District,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1985-06-25,NA,See Also:Arlington Hotel;Wade Clinic;Medical Arts Building,NA,85001370,Hot Springs Central Avenue,"Hot Springs Central Avenue Historic District, Central Ave., from Prospect to Park Sts., Hot Springs, Arkansas",34.51564,-93.05379
100004164,BC,Hot Springs Central Avenue Historic District (Boundary Decrease),Arkansas,Garland,Hot Springs,"Central Ave., from Prospect to Park Sts.",Listed,Boundary,FALSE,24.2,Commerce; Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-07-08,NA,Site #GA0049,NA,85001370,Hot Springs Central Avenue (Boundary Decrease),"Hot Springs Central Avenue Historic District (Boundary Decrease), Central Ave., from Prospect to Park Sts., Hot Springs, Arkansas",34.51564,-93.05379
07000957,NA,Hot Springs Central Avenue Historic District (Boundary Increase),Arkansas,Garland,Hot Springs,101 Park Ave.,Listed,Single,FALSE,0.9,Architecture; Health/Medicine,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-09-19,NA,NA,NA,07000957,Hot Springs Central Avenue (Boundary Increase),"Hot Springs Central Avenue Historic District (Boundary Increase), 101 Park Ave., Hot Springs, Arkansas",34.519909799341,-93.056391632676
96000526,NA,Hot Springs Railroad Warehouse Historic District,Arkansas,Garland,Hot Springs,401--439 Broadway,Listed,Single,FALSE,2,Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1996-05-27,NA,NA,NA,96000526,Hot Springs Railroad Warehouse,"Hot Springs Railroad Warehouse Historic District, 401--439 Broadway, Hot Springs, Arkansas",34.503699533876,-93.051237684233
93000480,NA,"Klein, George, Tourist Court Historic District",Arkansas,Garland,Hot Springs,501 Morrison St.,Listed,Single,FALSE,0.9,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1993-06-08,NA,Green Elf Court,NA,93000480,"Klein, George, Tourist Court","Klein, George, Tourist Court Historic District, 501 Morrison St., Hot Springs, Arkansas",34.495114495277,-93.056706037864
04000010,NA,Lynwood Tourist Court Historic District,Arkansas,Garland,Hot Springs,857 Park Ave.,Listed,Multiple,FALSE,0.9,Transportation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-11,NA,Lynwood Motel; Site # GA0618,NA,04000010,Lynwood Tourist Court,"Lynwood Tourist Court Historic District, 857 Park Ave., Hot Springs, Arkansas",34.530035892748,-93.049771102634
04000013,NA,Mountainaire Hotel Historic District,Arkansas,Garland,Hot Springs,1100 Park Ave.,Listed,Multiple,FALSE,0.9,Transportation; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-11,NA,Sites # GA0713 - GA0714,NA,04000013,Mountainaire Hotel,"Mountainaire Hotel Historic District, 1100 Park Ave., Hot Springs, Arkansas",34.530566173853,-93.043911900857
11000690,AD,Ouachita Avenue Historic District,Arkansas,Garland,Hot Springs,"Bounded by Ouachita Ave., Orange St., Central Ave. & Olive St.",Listed,Add.doc.,FALSE,9,Commerce; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2011-09-23,NA,NA,NA,11000690,Ouachita Avenue,"Ouachita Avenue Historic District, Bounded by Ouachita Ave., Orange St., Central Ave. & Olive St., Hot Springs, Arkansas",34.506748702613,-93.054820528745
04000009,NA,Parkway Courts Historic District,Arkansas,Garland,Hot Springs,815 Park Ave.,Listed,Multiple,FALSE,0.9,Transportation; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-11,NA,Budget Inn; Site # GA0617,NA,04000009,Parkway Courts,"Parkway Courts Historic District, 815 Park Ave., Hot Springs, Arkansas",34.528979060486,-93.050698224944
04000012,AD,Perry Plaza Court Historic District (Additional Documentation),Arkansas,Garland,Hot Springs,1007 Park Ave.,Listed,Add.doc.,FALSE,0.9,Transportation; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-11,NA,Perry Plaza Motel; Site # GA0621,NA,04000012,Perry Plaza Court (Additional Documentation),"Perry Plaza Court Historic District (Additional Documentation), 1007 Park Ave., Hot Springs, Arkansas",34.531018880443,-93.04634424534
03000532,NA,Pleasant Street Historic District,Arkansas,Garland,Hot Springs,"Roughly bounded by Malvern Av., Pleasant, Church, Gulpha, Garden, Grove and Kirk Sts.",Listed,Single,FALSE,30,Community Planning And Development; Black; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2003-06-20,NA,John L. Webb Neighborhood Historic District,NA,03000532,Pleasant Street,"Pleasant Street Historic District, Roughly bounded by Malvern Av., Pleasant, Church, Gulpha, Garden, Grove and Kirk Sts., Hot Springs, Arkansas",34.352888589252,-92.79534086116
99000821,NA,Quapaw-Prospect Historic District,Arkansas,Garland,Hot Springs,Roughly bounded by Quapaw and Prospect Aves.,Listed,Single,FALSE,10,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2002-03-08,NA,GA0154--GA0472,NA,99000821,Quapaw-Prospect,"Quapaw-Prospect Historic District, Roughly bounded by Quapaw and Prospect Aves., Hot Springs, Arkansas",34.510086502186,-93.056277974069
04000497,NA,Taylor Rosamond Motel Historic District,Arkansas,Garland,Hot Springs,316 Park Ave.,Listed,Multiple,FALSE,0.9,Transportation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-05-26,NA,NA,NA,04000497,Taylor Rosamond Motel,"Taylor Rosamond Motel Historic District, 316 Park Ave., Hot Springs, Arkansas",34.521610864681,-93.054543171569
12001055,NA,Whittington Park Historic District,Arkansas,Garland,Hot Springs,Whittington Ave. & Sabie St. between Water & Woodfin Sts.,Listed,Single,FALSE,45.3,Architecture; Community Planning And Development; Black; Social History,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2012-12-19,NA,NA,Hot Springs,12001055,Whittington Park,"Whittington Park Historic District, Whittington Ave. & Sabie St. between Water & Woodfin Sts., Hot Springs, Arkansas",34.516408444809,-93.066403497006
03000646,NA,Paragould Downtown Commercial Historic District,Arkansas,Greene,Paragould,"Roughly bounded by 3rd Ave., Kingshighway, 3 1/2 St., and W. Highland St.",Listed,Single,FALSE,40,Community Planning And Development; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2003-07-18,NA,NA,NA,03000646,Paragould Downtown Commercial,"Paragould Downtown Commercial Historic District, Roughly bounded by 3rd Ave., Kingshighway, 3 1/2 St., and W. Highland St., Paragould, Arkansas",36.058253983994,-90.487316013541
04001031,NA,Dooley's Ferry Fortifications Historic District,Arkansas,Hempstead,Spring Hill,Address Restricted,Listed,Single,TRUE,24,Military,District,NA,FALSE,FALSE,TRUE,FALSE,FALSE,2004-09-22,NA,HE0802; HE0803; HE0805; HE0806,NA,04001031,Dooley's Ferry Fortifications,"Dooley's Ferry Fortifications Historic District, Address Restricted, Spring Hill, Arkansas",35.18535,-92.400058
95000904,NA,North Elm Street Historic District,Arkansas,Hempstead,Hope,"Roughly bounded by the Union Pacific RR tracks, Hervey St., G Ave. and Hazel St.",Listed,Single,FALSE,85,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1995-07-28,NA,See Also:Foster House;Ward-Jackson House;Bill Clinton Birthp,NA,95000904,North Elm Street,"North Elm Street Historic District, Roughly bounded by the Union Pacific RR tracks, Hervey St., G Ave. and Hazel St., Hope, Arkansas",33.674785007571,-93.591111373897
