system:index,avg_rad,institution_type,name,.geo
000000000000000020b2_0,0.84,Power Plant,Big Timber Wind Farm,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.6506093678391,45.85674946609127]}"
000000000000000020b3_0,7.246667,Power Plant,Boaz Farm Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.13483916629895,35.46773320524901]}"
000000000000000020b4_0,1.9708333,Power Plant,Bizzell Church Solar 2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.17813338871166,35.544090004399166]}"
000000000000000020b5_0,0.4975,Power Plant,Harvest Ridge Wind Farm,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.07307624328818,39.83354548606988]}"
000000000000000020b6_0,1.1766666,Power Plant,Onset East Community Solar Facility,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64575973136947,41.76492334692686]}"
000000000000000020b7_0,1.1766666,Power Plant,Onset West Community Solar Facility,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64575973136947,41.76492334692686]}"
000000000000000020b8_0,0.46583334,Power Plant,Columbus Solar Project,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.5889757907848,31.865488915929728]}"
000000000000000020b9_0,0.7916667,Power Plant,Tyee Lake Hydroelectric Facility,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-131.50212865404646,56.21432469198936]}"
000000000000000020ba_0,1.045,Power Plant,"Eland Solar & Storage Center, Phase 1 Hy","{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.97799205162707,35.22518807853674]}"
000000000000000020bb_0,13.475833,Power Plant,Jobos,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.14070858151007,17.959568317759533]}"
000000000000000020bc_0,9.67,Power Plant,EE Waianae Solar Project,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.18658416881684,21.454014772984472]}"
000000000000000020bd_0,131.3275,Power Plant,IKEA Miami 327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.38349741122508,25.792877595281762]}"
000000000000000020be_0,31.374166,Power Plant,Taurus Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.69078985262173,44.94945102913056]}"
000000000000000020bf_0,6.485833,Power Plant,Pegasus Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.12485122362644,45.49742335244347]}"
000000000000000020c0_0,7.745,Power Plant,Antares Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.62341620631277,44.226307225414345]}"
000000000000000020c1_0,8.371667,Power Plant,Corvus Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.94356662500927,44.19037461404956]}"
000000000000000020c2_0,0.65749997,Power Plant,Capella Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.16240537678448,44.091559932796415]}"
000000000000000020c3_0,0.71500003,Power Plant,Carina Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.24125916160277,44.16342515552598]}"
000000000000000020c4_0,1.6683333,Power Plant,Caelum Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.93458347216807,45.66361168000558]}"
000000000000000020c5_0,1.17,Power Plant,Andromeda Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.03339815342122,44.900043688503985]}"
000000000000000020c6_0,0.9325,Power Plant,Lyra Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.58424051136146,44.23978195467614]}"
000000000000000020c7_0,1.4875,Power Plant,Argo Navis Community Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.77126517923328,45.2548782257312]}"
000000000000000020c8_0,6.6558332,Power Plant,Pfeffers,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.3949775497344,39.4293036082161]}"
000000000000000020c9_0,132.115,Power Plant,Boston Medical Center CHP Plant,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.07245949132624,42.33535355234275]}"
000000000000000020ca_0,28.034166,Power Plant,Century Drive Solar Farm,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.6677152185568,35.83604247173801]}"
000000000000000020cb_0,0.48416665,Power Plant,Shavano Falls Hydro,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.00220082147978,38.4905641363112]}"
000000000000000020cc_0,0.81333333,Power Plant,Shavano Falls Hydro Drop 4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.7776220004499,38.45013994852582]}"
000000000000000020cd_0,0.555,Power Plant,Drop 5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.80906303539408,38.40522418431984]}"
000000000000000020ce_0,52.158333,Power Plant,IKEA Joliet Rooftop PV System,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.0685846668676,41.48195403242921]}"
000000000000000020cf_0,102.55,Power Plant,IKEA Las Vegas 462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.2830461992685,36.06960444560909]}"
000000000000000020d0_0,2.5525,Power Plant,"Barker Solar, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.92822665095146,34.63679156743845]}"
000000000000000020d1_0,3.1241667,Power Plant,"231 Dixon 74 Solar I, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.43003471722433,35.24315438421913]}"
000000000000000020d2_0,6.7591667,Power Plant,"Mill Pond Solar Farm, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.70364782992158,34.30890648873483]}"
000000000000000020d3_0,35.271667,Power Plant,Pima Energy Storage System,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.98909914117718,32.251764488101124]}"
000000000000000020d4_0,24.030834,Power Plant,Merck - Upper Gwynedd Solar Array,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.2810665974262,40.21532948182068]}"
000000000000000020d5_0,79.06416,Power Plant,T0588 Phoenix - AZ,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.21979108042093,33.446523815980086]}"
000000000000000020d6_0,0.47333333,Power Plant,"OR Solar 2, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.7794872452459,42.54196606769024]}"
000000000000000020d7_0,0.78583336,Power Plant,"OR Solar 3, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41853958980482,42.020943202900916]}"
000000000000000020d8_0,1.715,Power Plant,Mount Signal Solar Farm V,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.56601551376615,32.67846424805789]}"
000000000000000020d9_0,1.2558334,Power Plant,"Lahr 1, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.42416530201321,45.430049706134504]}"
000000000000000020da_0,58.630833,Power Plant,"AES ES Alamitos, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.0992646149832,33.76991731826311]}"
000000000000000020db_0,0.85,Power Plant,Bandera Electric Coop PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.76015808968316,29.68258277551929]}"
000000000000000020dc_0,10.428333,Power Plant,Onyx - Allen Harim,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.2900497502674,38.71963453376168]}"
000000000000000020dd_0,21.944166,Power Plant,Green Island Hydroelectric Station,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.69104854453465,42.748578583037734]}"
000000000000000020de_0,19.439167,Power Plant,Gulfport Naval Base CSG PV System,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.11961354928744,30.37877712071192]}"
000000000000000020df_0,96.22,Power Plant,Sacramento Regional County Sanitation PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4634553540108,38.45013994852582]}"
000000000000000020e0_0,0.5983333,Power Plant,Finger Lakes Solar I,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.04625613072106,42.81595222934669]}"
000000000000000020e1_0,101.65083,Power Plant,IKEA Memphis 508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.79784158879767,35.18925546717196]}"
000000000000000020e2_0,0.665,Power Plant,Flat Top Wind I,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.60133137316899,31.685825859105822]}"
000000000000000020e3_0,9.1449995,Power Plant,GRP Madison Renewable Energy Facility,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.19073267409858,34.03941190349897]}"
000000000000000020e4_0,0.9191667,Power Plant,Green Beanworks C PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.93307628742109,34.596367379653074]}"
000000000000000020e5_0,3.0766666,Power Plant,Green Beanworks D PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.0812983093008,34.65475787312084]}"
000000000000000020e6_0,0.61,Power Plant,Head of U Canal Hydro Project,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.39371406799017,42.76205331229952]}"
000000000000000020e7_0,1.5591667,Power Plant,"Broadridge Solar, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.95517610947505,34.52450215692351]}"
000000000000000020e8_0,1.0908333,Power Plant,"Kelly Solar, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.44762797394752,36.39299794789212]}"
000000000000000020e9_0,2.0316668,Power Plant,"Spencer Farm, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.40595529332808,35.714769908381875]}"
000000000000000020ea_0,1.9025,Power Plant,Redbed Plains Wind Farm,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.85572968734978,35.292561724845704]}"
000000000000000020eb_0,0.94083333,Power Plant,Golden Hills North Wind Energy Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62964368157292,37.76742033259499]}"
000000000000000020ec_0,4.1349998,Power Plant,Chillicothe Solar Farm,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.53483317073488,39.788629721863906]}"
000000000000000020ed_0,12.11,Power Plant,"350 Clark Solar, NG, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7286026976927,40.89355752133092]}"
000000000000000020ee_0,1.3225,Power Plant,Caonillas,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.6572398698788,18.278470243621964]}"
000000000000000020ef_0,0.50416666,Power Plant,Culebra,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.27832590875533,18.318894431407344]}"
000000000000000020f0_0,3.3700001,Power Plant,Daguao,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.66460148092672,18.238046055836588]}"
000000000000000020f1_0,2.32,Power Plant,Dos Bocas,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.66622302271999,18.336860737089733]}"
000000000000000020f2_0,2.7125,Power Plant,Garzas,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.72910509260836,18.071857728274473]}"
000000000000000020f3_0,3.5958333,Power Plant,Patillas,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.01943601815394,18.017958811227302]}"
000000000000000020f4_0,12.169167,Power Plant,Toro Negro,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.48655996589609,18.130248221742242]}"
000000000000000020f5_0,33.738335,Power Plant,Vega Baja,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.39223686106354,18.444658571184075]}"
000000000000000020f6_0,3.7875,Power Plant,Vieques,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.43103950705564,18.152706103845233]}"
000000000000000020f7_0,6.7508335,Power Plant,Yabucoa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.86223084343303,18.044908269750888]}"
000000000000000020f8_0,1.2266667,Power Plant,Yauco,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.87283553806748,18.112281916059853]}"
000000000000000020f9_0,0.76166666,Power Plant,Rio Blanco,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.79485719712406,18.269487090780768]}"
000000000000000020fa_0,1.43,Power Plant,"433 Purchase Solar NG, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.19373205468239,41.80983911113283]}"
000000000000000020fb_0,75.50667,Power Plant,New York Presbyterian Hospital- 68th Street,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95605155334991,40.76330180513359]}"
000000000000000020fc_0,7.9508333,Power Plant,Tres City Power LLC,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.01131332027742,28.78426749139977]}"
000000000000000020fd_0,12.298333,Power Plant,"Tres Port Power, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.94393967396847,28.694435962987818]}"
000000000000000020fe_0,1.7258334,Power Plant,Old Wardour Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.03814842175473,42.23653887108961]}"
000000000000000020ff_0,11.058333,Power Plant,Shuman Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.06796791490565,42.11526630773347]}"
00000000000000002100_0,1.7258334,Power Plant,Vuelta Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.03814842175473,42.23653887108961]}"
00000000000000002101_0,5.54,Power Plant,ACE-Stanton PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.17850643767086,28.47884029479913]}"
00000000000000002102_0,14.378333,Power Plant,ACE-Stanton A PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.17401486125027,28.48333187121973]}"
00000000000000002103_0,50.635834,Power Plant,Glopak Solar PV Power Plant,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.39173446614788,40.57465559546849]}"
00000000000000002104_0,57.4575,Power Plant,Westmont 300A,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.28791082464829,33.76542574184251]}"
00000000000000002105_0,68.5575,Power Plant,USPS PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.25646978970411,33.976529833610606]}"
00000000000000002106_0,30.074167,Power Plant,Fort Buchanan Distributed Generation,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.11825069940708,18.408725959819296]}"
00000000000000002107_0,4.744167,Power Plant,"Haywood Farm Solar, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.91637346348294,35.34196906547228]}"
00000000000000002108_0,0.9041667,Power Plant,"Hood Farm Solar, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.49541377278082,35.207221772854346]}"
00000000000000002109_0,2.655,Power Plant,"ZV Solar 2, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.20221281260791,34.816454624262356]}"
0000000000000000210a_0,0.8325,Power Plant,"Innovative Solar 35, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.82329885148445,35.045525021712834]}"
0000000000000000210b_0,0.7325,Power Plant,"Innovative Solar 59, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.98050402620537,36.096553904132676]}"
0000000000000000210c_0,1.2758334,Power Plant,"Innovative Solar 60, LLC","{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.99397875546715,36.09206232771208]}"
0000000000000000210d_0,0.41666666,Power Plant,Rock Falls Wind Farm LLC,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.429029927393,36.92749554194323]}"
0000000000000000210e_0,1.7175,Power Plant,Stuttgart Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4417585587364,34.43916220493216]}"
0000000000000000210f_0,3.245,Power Plant,Wolf Run Energy,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30065444490187,41.61220974862653]}"
00000000000000002110_0,0.655,Power Plant,Antelope Expansion 2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.31036870675129,34.74458940153279]}"
00000000000000002111_0,0.695,Power Plant,Antelope DSR 3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.30587713033069,34.735606248691596]}"
00000000000000002112_0,8.821667,Power Plant,Hurricane Creek Lift Station,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.1866141466372,39.58650878293702]}"
00000000000000002113_0,0.42666668,Power Plant,Kayenta Solar Project,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.26595533746097,36.770290367222316]}"
00000000000000002114_0,0.45499998,Power Plant,Thunder Ranch Wind Project,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.14606061289535,36.523253664089445]}"
00000000000000002115_0,1.3491666,Power Plant,Red Dirt Wind Project,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.78386446462022,36.051638139926695]}"
00000000000000002116_0,7.136667,Power Plant,Biltmore Solar Fields,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.58886143373851,35.56205631008156]}"
00000000000000002117_0,0.41916668,Power Plant,Gray Hawk Solar,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.89964066172443,35.36442694757526]}"
00000000000000002118_0,33.0075,Power Plant,USCG Puerto Rico PV,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.12885539404155,18.498557488231246]}"
00000000000000002119_0,14.9,Power Plant,Wilson Solar Farm 1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.89965565063461,35.70129517912009]}"
0000000000000000211a_0,1.2916666,Power Plant,Wilson Solar Farm 2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.01643663757015,35.683328873437695]}"
0000000000000000211b_0,1.3141667,Power Plant,Wilson Solar Farm 3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.99847033188776,35.78214355469084]}"
