name,institution_type,avg_rad,no2
Wheeler Ridge 2,Power Plant,2.31,3.4645718445241786e-5
Lake Hallie,Power Plant,2.7016666,2.3945431454117332e-5
TJA-NY- Dix Solar Farm LLC,Power Plant,0.55583334,1.4905994802349164e-5
"TJA-NY-Chestnut Ridge Rd Moravia, LLC",Power Plant,14.244166,2.081000509194025e-5
"TJA-NY-1454 CR 15 Oswegatchie, LLC",Power Plant,0.56,1.9669662663402793e-5
"TJA-NY-Cohocton Solar Farm, LLC",Power Plant,0.60833335,1.403883731564973e-5
TJA-NY-Canton Solar Farm LLC,Power Plant,6.699167,2.2994221746874315e-5
"TJA-NY-Barrett Rd New Woodstock, LLC",Power Plant,0.5416666,1.6576562178264056e-5
Caledonia CSG LLC,Power Plant,3.6058333,2.158389793598545e-5
Lebanon CSG LLC,Power Plant,0.94166666,2.4148325192398112e-5
Martinsburg CSG LLC,Power Plant,0.82916665,1.9090021031440456e-5
Newark Solar 1 LLC,Power Plant,103.31167,1.253653967105048e-4
"VS RXI Mason-Chatsworth, LLC",Power Plant,75.7275,5.876181475793393e-5
Armstrong 1,Power Plant,1.5891666,4.124723763651328e-5
Richland North,Power Plant,0.4825,1.757837558481618e-5
Richland South,Power Plant,0.57416666,1.757837558481618e-5
Ellisburg,Power Plant,0.6408333,2.0395508629214237e-5
515 Main Saugus,Power Plant,6.451667,4.351942488910396e-5
Aegean Drive Solar,Power Plant,18.986666,4.197653886080632e-5
Banner Solar Ironwood,Power Plant,23.641666,2.427880673189571e-5
Downing Parkway Solar,Power Plant,16.295834,1.8658023019222145e-5
Millbury MA #1092,Power Plant,8.415,3.4722277991183245e-5
Millis MA 1,Power Plant,4.88,4.255597942741042e-5
Rochester MA 2,Power Plant,1.1433333,2.2386663758064963e-5
Sutter Santa Rosa Solar,Power Plant,13.935833,2.346084030233594e-5
Wendell MA 1,Power Plant,0.73833334,3.122693185011411e-5
Antelope Creek,Power Plant,1.0991666,1.9503421957151792e-5
OR - Green Key - Gun Club,Power Plant,3.08,2.9131375063495384e-5
OR - Green Key - Marquam,Power Plant,1.1425,2.7817062838848235e-5
Kuihelani Substation,Power Plant,3.9566667,7.150079032475898e-6
OR - Solops - SPI 18 - Clayfield,Power Plant,0.7941667,2.855382812397632e-5
OR -Solops - SPI 18 - Cork,Power Plant,1.0125,3.18488630206381e-5
OR - Solops - SPI 18 - Dover,Power Plant,1.3016666,3.514335645101446e-5
OR - Solops - SPI 18 - Belvedere,Power Plant,2.4016666,3.153002937143352e-5
Walden Solar Maine V,Power Plant,1.3175,1.9572865173259283e-5
Pine Grove - (OR),Power Plant,2.0125,1.455721624638503e-5
Orchard Knob,Power Plant,1.0275,2.4661856675016342e-5
Round Lake,Power Plant,0.82,1.6302258607073097e-5
Machesney Park,Power Plant,12.3975,3.7897480105411014e-5
Pontiac 1A,Power Plant,2.6758332,3.814105391616514e-5
Open Sky Dairy,Power Plant,0.5758333,4.5344780307727705e-5
Peacock Energy Project,Power Plant,1.5408334,1.5013086398968644e-5
ME - Novel (Lighthouse Ph I) Mars Hill,Power Plant,0.6016667,1.41271732530332e-5
Central Heating Plant,Power Plant,17.261667,2.9961670627044175e-5
Zena Solar,Power Plant,0.9658333,2.4517997539106377e-5
JD Foods - JD Foods,Power Plant,58.9825,3.8466384202393736e-5
Agrimony 1,Power Plant,1.375,2.959026639794472e-5
Pivot Energy PPA 22,Power Plant,69.0175,3.740348519852955e-5
Blue Moon Farms,Power Plant,14.549167,4.587501350565716e-5
Tipton 1 - (CA),Power Plant,22.5025,4.6984729644984686e-5
Tipton 2 - (CA),Power Plant,22.5025,4.6984729644984686e-5
"Lowe's - 1845 - Chicago Brickyard, IL",Power Plant,85.5825,9.417143484299929e-5
Visalia Solar,Power Plant,69.03083,3.740348519852955e-5
Stamford Health Tully Health Center,Power Plant,35.704166,4.82541639886988e-5
North Kern 3,Power Plant,1.0333333,2.849697124175688e-5
Davidson III,Power Plant,1.5033333,3.0962816217168566e-5
Davidson IV,Power Plant,1.5033333,3.0962816217168566e-5
Davidson V,Power Plant,1.5033333,3.0962816217168566e-5
Mauna Loa Macadamia Nut,Power Plant,1.6741667,8.95547340247798e-6
Western Berks,Power Plant,19.9,2.6825581592929647e-5
Tift Boyd,Power Plant,5.9075,2.8930785134765273e-5
Whitfield Cooper,Power Plant,1.085,2.7019783502525452e-5
International Battery Substation (IBSS),Power Plant,50.690834,2.4835964350275892e-5
Central San,Power Plant,12.1075,3.885039113949229e-5
Kern Del Oro,Power Plant,33.825832,3.780903674822158e-5
"ADP Roseland, NJ",Power Plant,24.86,5.208580005598958e-5
Gordon Thompson,Power Plant,9.7975,2.2280495415065e-5
Polk Cedartown 2,Power Plant,1.4091667,1.675651313304151e-5
Overlook,Power Plant,1.3741667,2.9716943302789953e-5
Pierce Eunice,Power Plant,2.2158334,2.672141751688776e-5
Bulloch Rushing,Power Plant,5.5958333,2.499794982009821e-5
Amazon Goodyear,Power Plant,101.14,4.0431922057224016e-5
Sutter Home Winery GIR,Power Plant,17.151667,2.8956171940195306e-5
Bates College Skowhegan,Power Plant,0.805,2.2503186859719658e-5
Gordon Pine Hall,Power Plant,6.0091667,2.2280495415065e-5
Chattooga Gore,Power Plant,0.6541667,1.8730628664169715e-5
Eden Dowmont Road,Power Plant,0.9891667,2.1204947465978587e-5
Eden Hidden Meadows,Power Plant,1.0675,2.1204947465978587e-5
Sutter Home Winery TCC,Power Plant,0.6925,1.830469970717175e-5
CES Heuvelton,Power Plant,0.6475,2.1725325611023017e-5
Wymans Deblois,Power Plant,0.4125,2.4561628436231413e-5
Avalon Dairy,Power Plant,2.0149999,2.471857759692067e-5
GSPP 409 Ferris Road,Power Plant,0.51166666,2.2036622059147245e-5
GSPP 641 Ferris Road East,Power Plant,0.55083334,2.2036622059147245e-5
GSPP 641 Ferris Road West,Power Plant,0.5758333,2.2036622059147245e-5
CBEP Solar 7,Power Plant,1.6583333,3.0386778960598495e-5
ECA CO Greeley,Power Plant,5.6125,3.026299695741961e-5
Randall Road Solar I,Power Plant,0.81166667,2.087592059778436e-5
Randall Road Solar II,Power Plant,0.81166667,2.087592059778436e-5
Swaggertown Solar I,Power Plant,1.0083333,2.7063881713814812e-5
Huck Finn Renewable Energy Center,Power Plant,0.8616667,2.349715993711616e-5
Belair,Power Plant,3.3216667,2.8502856281908724e-5
Kilmer,Power Plant,1.3,3.2206514230340163e-05
Manlius East,Power Plant,4.164167,2.1499417314444383e-5
Manlius North,Power Plant,3.5366666,2.211348075116482e-5
Manlius West,Power Plant,2.3841667,2.211348075116482e-5
Mantisi,Power Plant,1.3641666,2.2075750792307063e-5
New Marlborough,Power Plant,0.48583332,2.632099712447143e-5
Peru (MA),Power Plant,0.7325,3.729424754186163e-5
Quaker,Power Plant,3.3966668,2.7129531825624928e-5
Rak 1,Power Plant,1.7233334,1.8145658402239968e-5
Russell (MA),Power Plant,0.9433333,3.471258274552501e-5
Tolland,Power Plant,0.5441667,2.260913239072366e-5
Westhampton,Power Plant,0.5925,2.7826350322478347e-5
Westport (MA),Power Plant,0.74666667,2.986147121350476e-5
Wheatfield,Power Plant,2.4,3.0295211592041225e-5
Wolf,Power Plant,1.5958333,2.2075750792307063e-5
Swaggertown Solar II,Power Plant,1.0083333,2.7063881713814812e-5
Maple North 1,Power Plant,6.516667,2.1536085083546703e-5
Maple North 2,Power Plant,6.516667,2.1536085083546703e-5
Maple West,Power Plant,1.3175,2.1536085083546703e-5
Museum Drive East Solar,Power Plant,27.979168,3.086318345605057e-5
Partridge Solar,Power Plant,2.5583334,1.8658023019222145e-5
Saddleback Solar,Power Plant,2.5233333,1.3125570935211411e-5
Crockett BESS,Power Plant,96.12666,4.62703000555975e-5
Century BESS,Power Plant,31.4575,3.355405745373583e-5
Liggett Switch,Power Plant,102.206665,4.970280387771049e-5
Arkansas Valley,Power Plant,3.5633333,1.9497945055123063e-5
BP-Kanza,Power Plant,0.50416666,2.4084771691641417e-5
Caney Valley,Power Plant,0.46,2.2063750222759857e-5
Centerville (NE),Power Plant,2.5466666,2.9157768768503614e-5
CMS-Coldwater,Power Plant,0.4025,1.7100431552312896e-5
Deshler Solar,Power Plant,0.5075,2.6941098449042292e-5
Greensburg Solar,Power Plant,0.475,2.5250378027759968e-5
Harvey County,Power Plant,0.76666665,2.38009304513778e-5
"Huntsville-Ark Valley, KS",Power Plant,0.3975,2.1678007316854057e-5
Lindsborg,Power Plant,0.57,2.7036801155479373e-5
Maize,Power Plant,2.2433333,2.725915880826996e-5
Mound,Power Plant,0.57416666,2.30041731302789e-5
Munson-DS&O,Power Plant,5.136667,2.3213158721877465e-5
NLRED 2MW,Power Plant,10.170834,2.767025269395637e-5
NLRED 5MW,Power Plant,15.334167,2.767025269395637e-5
Oskaloosa,Power Plant,0.62,2.5679890836256317e-5
Manilus,Power Plant,4.75,2.2007484084956224e-5
Greenbush-Heartland,Power Plant,0.6625,2.2719097941233032e-5
North Arkansas Electric Cooperative,Power Plant,0.7166667,1.8789799972174765e-5
Ozark Solar Park,Power Plant,1.6850001,1.9474612868791063e-5
People's,Power Plant,0.5625,1.6569193550063333e-5
Petit Jean,Power Plant,6.789167,1.4596065961690996e-5
Rich Mountain Electric Cooperative,Power Plant,3.3958335,1.5136708595365536e-5
Ruby-Norris,Power Plant,1.2141666,2.835366122163933e-5
SAU Tech,Power Plant,2.7608333,1.4854290808578358e-5
Solomon-DS&O,Power Plant,0.46916667,2.484210965503555e-5
South Central Electric Cooperative,Power Plant,0.6333333,2.008606529103756e-5
Southwest Arkansas Electric,Power Plant,1.2608334,1.976981484163037e-5
Springdale School District,Power Plant,8.3133335,2.2607801144730595e-5
St. George,Power Plant,0.6933333,2.065554301958523e-5
St. Paul-Howard Greeley,Power Plant,15.779166,2.7268779708584265e-5
Star City School District,Power Plant,0.7558333,1.5123852573637136e-5
Stromsburg-Polk County,Power Plant,2.3358333,2.7860805827942193e-5
Studebaker,Power Plant,0.765,2.2629927305913395e-5
Tri County - TenK,Power Plant,7.6508336,2.172776603324816e-5
Urbana-Heartland,Power Plant,0.49833333,2.37889285484785e-5
Veolia (Gum Springs),Power Plant,2.8883333,1.7964379517319826e-5
Woodruff Electric Cooperative,Power Plant,2.7175,2.6005168675511834e-5
HEB00750,Power Plant,58.625,3.3515160231647856e-5
HEB00779,Power Plant,56.05,4.046741660858225e-5
HEB00797,Power Plant,18.425,2.031212163097411e-5
HEB00798,Power Plant,28.076666,4.182506416949712e-5
HEB00801,Power Plant,65.43083,4.0244852129739705e-5
HEBTEMDistCenter1B,Power Plant,81.235830000000007,2.0531197563524815e-5
HEBTEMDistCenter2A,Power Plant,81.235830000000007,2.0531197563524815e-5
OTHERTraditionBuffalo,Power Plant,111.43667,3.618819170962181e-5
Zeuber,Power Plant,26.0475,2.3841764156922487e-5
Skyline Solar,Power Plant,1.8458333,1.8658023019222145e-5
Adams Grove Solar,Power Plant,1.025,2.1045582547962606e-5
North Troy,Power Plant,4.818333,2.556268265008054e-5
Superior Almond Hulling,Power Plant,7.5525,2.25019654883616e-5
City of Peru Hydro-Electric Generating S,Power Plant,8.013333,3.97716894709334e-5
City of Peru Rail Generating Station,Power Plant,70.229996,4.3106964819005475e-5
City of Peru Water Street Generating Sta,Power Plant,43.764168,4.3106964819005475e-5
Rak 2,Power Plant,1.8833333,2.2821114993491143e-5
Boomtown Renewable Energy Center,Power Plant,0.50416666,2.8178376377557556e-5
Cass County Renewable Energy Center,Power Plant,0.72833335,2.6577972457370668e-5
Apollo,Power Plant,2.5375,2.8070897407395672e-5
Fountain Creek Solar,Power Plant,0.705,1.6869909000111473e-5
Winterberry Solar,Power Plant,2.2808332,2.230131787439696e-5
MD CDG 001,Power Plant,0.7775,1.9223971146669845e-5
MD CDG 002,Power Plant,0.8258333,1.9223971146669845e-5
ME CDG 004,Power Plant,2.8725,2.798274171422273e-5
ME CDG 005,Power Plant,6.0458336,2.493182221573384e-5
Lockheed Martin Palmdale Solar PV,Power Plant,18.028334,2.8303487102477656e-5
Rivard 1,Power Plant,3.7891667,2.4271614619222004e-5
Ridgeway 2,Power Plant,3.7433333,2.3116827164231265e-5
Catskill,Power Plant,0.51416665,2.645327742019768e-5
Dos Palos Cooperative Gin,Power Plant,3.8433332,2.8371986974151712e-5
1st Summit Arena,Sports Venue,22.9125,2.7114281965193556e-5
3M Arena at Mariucci,Sports Venue,147.44833,4.6137324916755606e-5
Abbotsford Centre,Sports Venue,41.065,4.5267199660001e-5
Acrisure Arena,Sports Venue,78.0975,3.486149092613776e-5
Addition Financial Arena,Sports Venue,47.90917,3.889458204192822e-5
Adirondack Bank Center,Sports Venue,78.488335,2.446872640658002e-5
Adventist Health Arena,Sports Venue,56.825832,4.681859352772992e-5
A.E. Wood Coliseum,Sports Venue,45.435833,1.534562212711726e-5
Agganis Arena,Sports Venue,49.7375,7.673807305835998e-5
Air Canada Centre,Sports Venue,178.39917,4.439782657281248e-5
Alabama A&M Event Center,Sports Venue,37.815834,2.1951835331225113e-5
Alaska Airlines Arena,Sports Venue,52.865833,5.702674044273616e-5
Alaska Airlines Center,Sports Venue,92.695,2.4585154286422193e-5
Alex G. Spanos Center,Sports Venue,31.725,3.732431846862227e-5
Alfond Arena,Sports Venue,14.611667,2.0361657560291204e-5
Alico Arena,Sports Venue,22.273333,2.2673004702954448e-5
Allen Arena,Sports Venue,31.835835,4.046160728362886e-5
Allen County War Memorial Coliseum,Sports Venue,45.23,3.985673886299814e-5
Al Lawson Center,Sports Venue,66.67833,3.399844029794572e-5
Allen Fieldhouse,Sports Venue,72.9075,2.8790632000337796e-5
Alliant Energy PowerHouse,Sports Venue,112.465,3.704056877648766e-5
Allstate Arena,Sports Venue,90.27167,8.417066270536193e-5
Al McGuire Center,Sports Venue,166.9425,4.370542177808618e-5
Alumni Arena,Sports Venue,41.450832,3.1480064893286874e-5
Alumni Hall,Sports Venue,49.675,3.5138150137783006e-5
Akins Ford Arena,Sports Venue,52.640835,2.8648987569476934e-5
Amerant Bank Arena,Sports Venue,58.039165,3.137680572352761e-5
American Airlines Center,Sports Venue,188.70667,5.0348112262864e-5
AMSOIL Arena,Sports Venue,81.48167,2.0301711626692155e-5
Anaheim Convention Center,Sports Venue,137.465,5.607254633896607e-5
Angel of the Winds Arena,Sports Venue,63.7825,4.414802157374611e-5
Appalachian Wireless Arena,Sports Venue,40.538334,1.9799668917138343e-5
Arena-Auditorium,Sports Venue,58.218334,1.692741349722199e-5
Assembly Hall,Sports Venue,112.229164,3.0018982222287733e-5
Athletics-Recreation Center,Sports Venue,29.543333,5.4224027046117205e-5
Atlantic Union Bank Center,Sports Venue,51.920002,2.425156679616978e-5
Augusta Civic Center,Sports Venue,22.426666,2.1382576853490423e-5
Avenir Centre,Sports Venue,91.3175,2.1412143240226146e-5
Ball Arena,Sports Venue,143.07916,5.6791397915338495e-5
Bank of Springfield Center,Sports Venue,151.19,3.262781234239798e-5
Bank OZK Arena,Sports Venue,50.945835,1.706118515052895e-5
Baptist Health Arena,Sports Venue,59.275833,2.56869534428436e-5
Barclays Center,Sports Venue,89.299164,1.0115828394869324e-4
Barnhill Arena,Sports Venue,59.761665,2.2488415882519007e-5
Bartow Arena,Sports Venue,120.64917,3.360750227694898e-5
Baxter Arena,Sports Venue,97.94833,5.086320390688774e-5
Beasley Coliseum,Sports Venue,27.233334,1.562568895917598e-5
Beeghly Center,Sports Venue,126.58083,2.837625480890583e-5
Belgrade Special Events Center,Sports Venue,18.769167,1.3744761310656068e-5
Bell Centre,Sports Venue,173.36,5.1415083928576554e-5
Bell Place,Sports Venue,77.95333,5.3965259765480376e-5
Belk Arena,Sports Venue,25.030834,3.853296572955174e-5
Benchmark International Arena,Sports Venue,176.44333,3.509078283441612e-5
Berglund Center,Sports Venue,101.7925,2.323359780582296e-5
Bernard G. Johnson Coliseum,Sports Venue,104.29417,9.981311044132196e-6
Berry Bowl,Sports Venue,19.171667,3.61781149698645e-5
Berry Center,Sports Venue,59.5825,2.686739412045027e-5
Berry Events Center,Sports Venue,52.8225,2.277458428698857e-5
Bert Ogden Arena,Sports Venue,93.22417,2.1356674971427285e-5
Bill Greehey Arena,Sports Venue,41.994167,3.494671392399836e-5
Bill Green Athletic Arena,Sports Venue,37.976665,3.298135900662528e-5
Bill Harris Arena,Sports Venue,60.3075,2.9454591747688776e-5
Bismarck Event Center,Sports Venue,145.07333,2.537284685416253e-5
Blue Arena,Sports Venue,38.263332,3.202725256527781e-5
Blue Cross Arena,Sports Venue,108.918335,2.3089246612474537e-5
BMO Center,Sports Venue,98.700836,3.811243851922413e-5
Boardwalk Hall,Sports Venue,199.60083,3.012631285733817e-5
Boart Longyear Memorial Gardens,Sports Venue,48.164165,1.316817549923405e-5
Bob Carpenter Center,Sports Venue,53.93,4.131132171562165e-5
Bob Devaney Sports Center,Sports Venue,63.58583,3.6195138655736654e-5
Bojangles' Coliseum,Sports Venue,39.50833,3.625075992940776e-5
BOK Center,Sports Venue,170.2525,4.087592789391936e-5
Bon Secours Wellness Arena,Sports Venue,54.5275,2.749317756174173e-5
Boonville High School Gym,Sports Venue,14.824166,3.239971521678278e-5
Bramlage Coliseum,Sports Venue,64.12,2.2740606716187333e-5
Brandt Centre,Sports Venue,123.34,2.354696430854345e-5
Bren Events Center,Sports Venue,37.291668,3.7881847657575816e-5
Breslin Center,Sports Venue,58.398335,3.283171606860298e-5
Bridgestone Arena,Sports Venue,327.09583,3.9721055016417835e-5
Broadview Center,Sports Venue,26.403334,2.264018040525547e-5
Brooks Gym,Sports Venue,69.60333,1.960272313682096e-5
Brookshire Grocery Arena,Sports Venue,22.169167,1.733795475268463e-5
Brownwood Coliseum,Sports Venue,47.129166,1.3376771670926555e-5
Bryce Jordan Center,Sports Venue,51.720833,1.7606829550924766e-5
Bud Walton Arena,Sports Venue,58.888332,2.2488415882519007e-5
Budweiser Gardens,Sports Venue,112.245,3.451945066398223e-5
Buford City Arena,Sports Venue,61.383335,2.842844902268872e-5
Burns Arena,Sports Venue,47.190834,1.8207693425578873e-5
Burton Coliseum,Sports Venue,15.986667,1.452047303786842e-5
Butte Civic Center,Sports Venue,40.738335,1.0564613591048851e-5
CAA Arena,Sports Venue,29.695833,2.2550264229087455e-5
CAA Centre,Sports Venue,38.99917,6.656908289796394e-5
Cable Dahmer Arena,Sports Venue,67.305,3.2345046818906156e-5
Cajundome,Sports Venue,69.0625,1.7296280192676795e-5
Cal Farley Coliseum,Sports Venue,111.73333,2.4688776147786017e-5
Calihan Hall,Sports Venue,64.923330000000007,5.1903460351545655e-5
Cal U Convocation Center,Sports Venue,17.035,3.1916738322793986e-5
Cambellton Civic Center,Sports Venue,13.946667,1.5096560891648972e-5
Cameron Hall,Sports Venue,22.876667,1.4539560591490852e-5
Cameron Indoor Stadium,Sports Venue,62.050835,2.2280989029041133e-5
Cam Henderson Center,Sports Venue,55.476665,2.7595863005647457e-5
Canada Life Centre,Sports Venue,251.67084,2.6621967093522097e-5
Canadian Tire Centre,Sports Venue,162.865,2.749481228878095e-5
Cannon Activities Center,Sports Venue,17.019167,8.287648911811799e-6
Canton Memorial Civic Center,Sports Venue,67.40583,3.2044950318209806e-5
Canton Memorial Field House,Sports Venue,50.211666,3.335032794155771e-5
Capital One Arena,Sports Venue,341.7525,5.113184850721289e-5
CareFirst Arena,Sports Venue,91.2725,4.982735927620199e-5
Carlson Center,Sports Venue,71.71833,-5.573010415728075e-6
Carmichael Arena,Sports Venue,70.276665,2.2988514450362993e-5
Carnesecca Arena,Sports Venue,48.63,1.0021353091108858e-4
Carver Arena,Sports Venue,127.50833,3.562034833340661e-5
Carver-Hawkeye Arena,Sports Venue,63.024166,3.328481572002288e-5
Case Arena,Sports Venue,30.075,3.202314868730973e-5
Casey's Center,Sports Venue,135.67584,3.123387062943597e-5
Casper Events Center,Sports Venue,16.949167,1.4258680085368896e-5
Cassell Coliseum,Sports Venue,49.928333,2.1036352435465092e-5
CEFCU Arena,Sports Venue,49.425835,3.820921331050731e-5
CEI Arena,Sports Venue,52.959167,3.919551945326334e-5
Centennial Center,Sports Venue,32.143333,2.7764936474485327e-5
Centre 200,Sports Venue,45.256668,2.000940390968277e-5
Centrum Arena,Sports Venue,51.334167,1.1316078469622864e-5
CFG Bank Arena,Sports Venue,229.10501,5.471105564867549e-5
CFSB Center,Sports Venue,56.913334,2.949367523421892e-5
Chaifetz Arena,Sports Venue,214.93333,5.4413799194717365e-5
Charles E. Smith Center,Sports Venue,199.80667,4.987559050937402e-5
Charles Koch Arena,Sports Venue,47.930832,2.9035851185015943e-5
Charleston Civic Center,Sports Venue,93.54417,2.953591386014243e-5
Chartway Arena,Sports Venue,105.066666,3.69190671388701e-5
Chase Center,Sports Venue,99.49167,3.726038482694589e-5
Chase Family Arena,Sports Venue,38.806667,4.059094090069209e-5
CHI Health Center Omaha,Sports Venue,181.22417,5.6017896557348994e-5
Chiles Center,Sports Venue,27.2975,4.471029201516655e-5
