system:index,institution_type,name,no2,.geo
00000000000000003711_0,Sports Venue,Covelli Center,3.5501441526256404E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,40.02443748394528]}"
00000000000000003712_0,Sports Venue,Covelli Centre,2.837625480890583E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.64625463183005,41.09343267204751]}"
00000000000000003713_0,Sports Venue,Credit Union 1 Arena,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
00000000000000003714_0,Sports Venue,Credit Union of Texas Event Center,3.344294084036062E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6811824533635,33.107409796224964]}"
00000000000000003715_0,Sports Venue,Crisler Center,3.309193007695942E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.72747605636,42.288191999926475]}"
00000000000000003716_0,Sports Venue,Cross Insurance Arena,1.9446229919765176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27071310024957,43.67159753747054]}"
00000000000000003717_0,Sports Venue,Cross Insurance Center,2.5357027768443867E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.76154342292877,44.803474795461135]}"
00000000000000003718_0,Sports Venue,Crown Coliseum,2.535792386630037E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,34.99387189287596]}"
00000000000000003719_0,Sports Venue,Crypto.com Arena,1.1903557135087366E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.050640844550465]}"
0000000000000000371a_0,Sports Venue,CU Events Center,3.59722035474282E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.23314395818134,40.02443748394528]}"
0000000000000000371b_0,Sports Venue,Curb Event Center,4.046160728362886E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,36.125749150866554]}"
0000000000000000371c_0,Sports Venue,Curtis Culwell Center,3.574864447468163E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.61830038347513,32.98164565644823]}"
0000000000000000371d_0,Sports Venue,Dahlberg Arena,1.709426500510887E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.97375167266429,46.87858310177723]}"
0000000000000000371e_0,Sports Venue,Davey L. Whitney Complex,1.5415994704915645E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14756030318725,31.849768398457634]}"
0000000000000000371f_0,Sports Venue,David R. Stopher Gym,1.7942277103475317E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77026788385704,29.77466009214154]}"
00000000000000003720_0,Sports Venue,DCU Center,3.3762613540343916E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.77988277757036,42.288191999926475]}"
00000000000000003721_0,Sports Venue,Dean E. Smith Center,2.0804671413798917E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.07420288462087,35.87422087131309]}"
00000000000000003722_0,Sports Venue,Dee Events Center,2.9142634925895547E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,41.15631474193588]}"
00000000000000003723_0,Sports Venue,Dee Glen Smith Spectrum,1.6821366266131306E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.83576129645982,41.72225337093118]}"
00000000000000003724_0,Sports Venue,Delmar Fieldhouse,4.044040016268735E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.48642312548454,29.77466009214154]}"
00000000000000003725_0,Sports Venue,Delta Center,3.870156123247176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8986433663482,40.77902232260568]}"
00000000000000003726_0,Sports Venue,Denny Sanford Premier Center,3.239734710165569E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.74406452325186,43.545833397693805]}"
00000000000000003727_0,Sports Venue,Denver Coliseum,5.6791397915338495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98161567862788,39.772909204391816]}"
00000000000000003728_0,Sports Venue,Desert Diamond Arena,5.304912228384804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.2759357856784,33.54758428544353]}"
00000000000000003729_0,Sports Venue,Desert Financial Arena,7.113250446883442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,33.4218201456668]}"
0000000000000000372a_0,Sports Venue,Dickies Arena,4.0131760895562526E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.37288522213554,32.73011737689477]}"
0000000000000000372b_0,Sports Venue,Dignity Health Arena,3.7803362579860474E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.00431726373361,35.37116431220616]}"
0000000000000000372c_0,Sports Venue,D.L. Ligon Coliseum,1.864904478087909E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.50476248012613,33.86199463488536]}"
0000000000000000372d_0,Sports Venue,Donald L. Tucker Center,3.468439078054947E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2934146853553,30.46636286091357]}"
0000000000000000372e_0,Sports Venue,Don Haskins Center,3.520402045330294E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.49078535594867,31.786886328569267]}"
0000000000000000372f_0,Sports Venue,Dort Federal Event Center,2.9634999772952588E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66459398647163,42.97989476869851]}"
00000000000000003730_0,Sports Venue,Dow Event Center,3.453413166873395E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9161222660251,43.42006925791707]}"
00000000000000003731_0,Sports Venue,Dunkin' Donuts Center,4.2314302952772564E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.40259035824016,41.84801751070791]}"
00000000000000003732_0,Sports Venue,Dunn-Oliver Acadome,2.1150830890898594E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.30564092178302,32.352824957564565]}"
00000000000000003733_0,Sports Venue,E.A. Diddle Arena,2.622407941813062E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.43140506155976,37.00609812930369]}"
00000000000000003734_0,Sports Venue,EagleBank Arena,2.720217148188158E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.31350492774662,38.829678156066315]}"
00000000000000003735_0,Sports Venue,Eastlink Centre,1.5123521046832537E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.10215713297579,46.249762402893566]}"
00000000000000003736_0,Sports Venue,Hooper Eblen Center,2.2644127283349796E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48817401323426,36.18863122075492]}"
00000000000000003737_0,Sports Venue,Echols Hall,3.8379430059068645E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.24450973964439,36.817451919638586]}"
00000000000000003738_0,Sports Venue,Ector County Coliseum,2.6597716051131708E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.40345081320486,31.912650468346]}"
00000000000000003739_0,Sports Venue,Ed and Rae Schollmaier Arena,4.0131760895562526E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.37288522213554,32.73011737689477]}"
0000000000000000373a_0,Sports Venue,Ed Lumley Arena,2.089517442445103E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.73534006232359,44.992121005126236]}"
0000000000000000373b_0,Sports Venue,Edmonton Expo Centre,5.490969787037014E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.47069511355735,53.544082509944076]}"
0000000000000000373c_0,Sports Venue,Ed Robson Arena,2.20417216381386E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.79296946896278,38.829678156066315]}"
0000000000000000373d_0,Sports Venue,Elam Center,2.580414543552788E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.88380578720606,36.314395360531655]}"
0000000000000000373e_0,Sports Venue,Ellis Davis Field House,4.158181536544953E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.8698286630286,32.6672353070064]}"
0000000000000000373f_0,Sports Venue,Ellis T. Johnson Arena,1.8362691835580684E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41306570691816,38.20085745718265]}"
00000000000000003740_0,Sports Venue,Enmarket Arena,3.8877314744473215E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.08642912104861,32.1012966780111]}"
00000000000000003741_0,Sports Venue,Enterprise Center,5.4413799194717365E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,38.64103194640121]}"
00000000000000003742_0,Sports Venue,Erie Insurance Arena,2.864244100621681E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08031600283475,42.099545790261374]}"
00000000000000003743_0,Sports Venue,Events Center,2.7999466094753868E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99298146009092,42.099545790261374]}"
00000000000000003744_0,Sports Venue,ExtraMile Arena,2.121693072548858E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.17462411875712,43.60871546758217]}"
00000000000000003745_0,Sports Venue,F&M Bank Arena,2.9184273755210792E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.37463610988526,36.50304157019676]}"
00000000000000003746_0,Sports Venue,Fair Park Coliseum,4.5619131043035294E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.74406452325186,32.792999446783135]}"
00000000000000003747_0,Sports Venue,Family Arena,4.1253692433181566E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51873960430358,38.76679608617795]}"
00000000000000003748_0,Sports Venue,Fant-Ewing Coliseum,2.1717354097769534E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.09079135151275,32.541471167229666]}"
00000000000000003749_0,Sports Venue,Farris Center,1.788139649891866E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46808377084294,35.056753962764326]}"
0000000000000000374a_0,Sports Venue,FedEx Forum,4.498879346366405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07856511508501,35.11963603265269]}"
0000000000000000374b_0,Sports Venue,Felix Event Center,9.178090988943563E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87244000574302,34.11352291443883]}"
0000000000000000374c_0,Sports Venue,Felton J. Capel Arena,2.7306672174949875E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,35.056753962764326]}"
0000000000000000374d_0,Sports Venue,Ferrell Center,2.265792033744281E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.12135694258207,31.5353580490158]}"
0000000000000000374e_0,Sports Venue,Fertitta Center,4.046741660858225E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.711778022253174]}"
0000000000000000374f_0,Sports Venue,F.G. Clark Activity Center,2.6324752817515222E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21044237307561,30.529244930801937]}"
00000000000000003750_0,Sports Venue,Fifth Third Arena,4.91024604333495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54494296490877,39.14408850550815]}"
00000000000000003751_0,Sports Venue,Findlay Toyota Center,1.3994595765094933E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.33881785556676,34.61657947354576]}"
00000000000000003752_0,Sports Venue,Finneran Pavilion,3.2163658678085426E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.36416076120726,40.02443748394528]}"
00000000000000003753_0,Sports Venue,First Bank & Trust Arena,2.5170752847693157E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,44.300418236354204]}"
00000000000000003754_0,Sports Venue,First Horizon Coliseum,2.636283543588288E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.82878772328128,36.06286708097819]}"
00000000000000003755_0,Sports Venue,First Interstate Arena,2.090443055869268E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.5030115923764,45.809587913674996]}"
00000000000000003756_0,Sports Venue,First Interstate Bank Center,1.7434779517382893E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20518970982644,44.23753616646584]}"
00000000000000003757_0,Sports Venue,First National Bank Arena,3.1731154849601686E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64450374408031,35.87422087131309]}"
00000000000000003758_0,Sports Venue,First United Bank Center,1.9436138140947305E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.90039425409792,34.99387189287596]}"
00000000000000003759_0,Sports Venue,Fiserv Forum,4.370542177808618E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.94057473888056,43.042776838586875]}"
0000000000000000375a_0,Sports Venue,Fishers Event Center,3.6385634887099516E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.9912305723412,39.96155541405691]}"
0000000000000000375b_0,Sports Venue,Fitzgerald Field House,4.0159021500783385E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.95455186305801,40.46461197316385]}"
0000000000000000375c_0,Sports Venue,Fleet Farm Arena,4.416255166931026E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.42965417381004,42.47683820959158]}"
0000000000000000375d_0,Sports Venue,Florence Civic Center,2.889426182944223E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.82878772328128,34.17640498432719]}"
0000000000000000375e_0,Sports Venue,Fogelman Arena,4.173895407664072E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14144718497339,29.96330630180664]}"
0000000000000000375f_0,Sports Venue,Food City Center,2.9349372859986172E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9161222660251,35.93710294120146]}"
00000000000000003760_0,Sports Venue,Forbes Arena,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
00000000000000003761_0,Sports Venue,Ford Arena,1.2321125971157189E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.16589965782885,30.026188371695007]}"
00000000000000003762_0,Sports Venue,Ford Center,3.351035140435146E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.56328231955035,37.94932917762919]}"
00000000000000003763_0,Sports Venue,Ford Idaho Center,3.269718617032924E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.48903446819895,43.60871546758217]}"
00000000000000003764_0,Sports Venue,Foster Auditorium,2.897290176728428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.56328231955035,33.2331739360017]}"
00000000000000003765_0,Sports Venue,Foster Pavilion,2.265792033744281E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.12135694258207,31.5353580490158]}"
00000000000000003766_0,Sports Venue,Fowler Events Center,5.007149552162198E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.43226551652445,33.92487670477373]}"
00000000000000003767_0,Sports Venue,Frank G. Lumpkin Jr. Center,2.2577797193536123E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92223538423896,32.4785890973413]}"
00000000000000003768_0,Sports Venue,Freedom Hall Civic Center,1.9602723136820962E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34407051881594,36.314395360531655]}"
00000000000000003769_0,Sports Venue,Freeman Coliseum,3.3260588310721655E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.44188041023776,29.397367672811342]}"
0000000000000000376a_0,Sports Venue,Frericks Center,3.593917191684818E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.16765054557857,39.71002713450345]}"
0000000000000000376b_0,Sports Venue,Frontwave Arena,2.6628447445471594E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.30650137674772,33.2331739360017]}"
0000000000000000376c_0,Sports Venue,Frost Bank Center,3.3260588310721655E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.44188041023776,29.397367672811342]}"
0000000000000000376d_0,Sports Venue,Gainbridge Fieldhouse,4.919916464778855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.17987678200629,39.772909204391816]}"
0000000000000000376e_0,Sports Venue,Galen Center,1.1903557135087366E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.050640844550465]}"
0000000000000000376f_0,Sports Venue,Gallagher-Iba Arena,2.20836654529821E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,36.125749150866554]}"
00000000000000003770_0,Sports Venue,Gampel Pavilion,2.8278707672265086E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.2829393366773,41.785135440819545]}"
00000000000000003771_0,Sports Venue,Garrett Coliseum,2.1313864401517416E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.24275885189466,32.41570702745293]}"
00000000000000003772_0,Sports Venue,Gas South Arena,3.364285523840695E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.1047684756902,33.9877587746621]}"
00000000000000003773_0,Sports Venue,Gateway Center Arena,4.2122578633649514E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,33.67334842522026]}"
00000000000000003774_0,Sports Venue,Gene Polisseni Center,2.5733199336508707E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.69079734707681,43.10565890847524]}"
00000000000000003775_0,Sports Venue,Gentile Arena,6.438114096330818E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.68904645932709,41.97378165048464]}"
00000000000000003776_0,Sports Venue,Gentry Center,3.9721055016417835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,36.18863122075492]}"
00000000000000003777_0,Sports Venue,George Gervin GameAbove Center,4.174437723471438E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66459398647163,42.22530993003811]}"
